%% File generated by CATS v.2.1Mon Aug 19 19:12:48 2019

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 60; Bids: 1200; Distribution: matching; Runs: 10; Seed: 1566251087
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 60
bids 1203
dummy 150

0	2637	1	32	60	#
1	2373	1	36	60	#
2	2136	1	40	60	#
3	2637	5	36	60	#
4	2373	5	40	60	#
5	2637	9	40	60	#
6	6890	6	17	61	#
7	4650	6	21	61	#
8	4185	6	25	61	#
9	3767	6	29	61	#
10	5167	10	21	61	#
11	4650	10	25	61	#
12	4185	10	29	61	#
13	5167	14	25	61	#
14	4650	14	29	61	#
15	5167	18	29	61	#
16	6007	8	51	62	#
17	4055	8	55	62	#
18	3649	8	59	62	#
19	4506	12	55	62	#
20	4055	12	59	62	#
21	4506	16	59	62	#
22	4368	15	52	63	#
23	2949	15	56	63	#
24	3276	19	56	63	#
25	2489	27	37	64	#
26	1680	27	41	64	#
27	1512	27	45	64	#
28	1361	27	49	64	#
29	1867	31	41	64	#
30	1680	31	45	64	#
31	1512	31	49	64	#
32	1867	35	45	64	#
33	1680	35	49	64	#
34	1867	39	49	64	#
35	6218	42	53	65	#
36	4197	42	57	65	#
37	4664	46	57	65	#
38	5107	6	44	66	#
39	3447	6	48	66	#
40	3102	6	52	66	#
41	2792	6	56	66	#
42	3830	10	48	66	#
43	3447	10	52	66	#
44	3102	10	56	66	#
45	3830	14	52	66	#
46	3447	14	56	66	#
47	3830	18	56	66	#
48	3960	7	44	67	#
49	2673	7	48	67	#
50	2406	7	52	67	#
51	2165	7	56	67	#
52	2970	11	48	67	#
53	2673	11	52	67	#
54	2406	11	56	67	#
55	2970	15	52	67	#
56	2673	15	56	67	#
57	2970	19	56	67	#
58	3583	1	32	68	#
59	3225	1	36	68	#
60	2902	1	40	68	#
61	3583	5	36	68	#
62	3225	5	40	68	#
63	3583	9	40	68	#
64	3506	23	33	69	#
65	2367	23	37	69	#
66	2130	23	41	69	#
67	1917	23	45	69	#
68	2630	27	37	69	#
69	2367	27	41	69	#
70	2130	27	45	69	#
71	2630	31	41	69	#
72	2367	31	45	69	#
73	2630	35	45	69	#
74	5475	8	51	70	#
75	3695	8	55	70	#
76	3326	8	59	70	#
77	4106	12	55	70	#
78	3695	12	59	70	#
79	4106	16	59	70	#
80	2584	31	41	71	#
81	1744	31	45	71	#
82	1570	31	49	71	#
83	1413	31	53	71	#
84	1938	35	45	71	#
85	1744	35	49	71	#
86	1570	35	53	71	#
87	1938	39	49	71	#
88	1744	39	53	71	#
89	1938	43	53	71	#
90	2667	18	29	72	#
91	1800	18	33	72	#
92	1620	18	37	72	#
93	1458	18	41	72	#
94	2000	22	33	72	#
95	1800	22	37	72	#
96	1620	22	41	72	#
97	2000	26	37	72	#
98	1800	26	41	72	#
99	2000	30	41	72	#
100	2799	33	46	73	#
101	1889	33	50	73	#
102	1700	33	54	73	#
103	1530	33	58	73	#
104	2099	37	50	73	#
105	1889	37	54	73	#
106	1700	37	58	73	#
107	2099	41	54	73	#
108	1889	41	58	73	#
109	2099	45	58	73	#
110	6542	3	40	74	#
111	4416	3	44	74	#
112	3974	3	48	74	#
113	3577	3	52	74	#
114	4906	7	44	74	#
115	4416	7	48	74	#
116	3974	7	52	74	#
117	4906	11	48	74	#
118	4416	11	52	74	#
119	4906	15	52	74	#
120	3551	8	51	75	#
121	2397	8	55	75	#
122	2157	8	59	75	#
123	2664	12	55	75	#
124	2397	12	59	75	#
125	2664	16	59	75	#
126	7875	2	40	76	#
127	7087	2	44	76	#
128	6379	2	48	76	#
129	7875	6	44	76	#
130	7087	6	48	76	#
131	7875	10	48	76	#
132	2673	17	31	77	#
133	1804	17	35	77	#
134	1624	17	39	77	#
135	1461	17	43	77	#
136	2005	21	35	77	#
137	1804	21	39	77	#
138	1624	21	43	77	#
139	2005	25	39	77	#
140	1804	25	43	77	#
141	2005	29	43	77	#
142	5517	5	18	78	#
143	3724	5	22	78	#
144	3351	5	26	78	#
145	3016	5	30	78	#
146	4138	9	22	78	#
147	3724	9	26	78	#
148	3351	9	30	78	#
149	4138	13	26	78	#
150	3724	13	30	78	#
151	4138	17	30	78	#
152	2166	3	13	79	#
153	1462	3	17	79	#
154	1316	3	21	79	#
155	1184	3	25	79	#
156	1624	7	17	79	#
157	1462	7	21	79	#
158	1316	7	25	79	#
159	1624	11	21	79	#
160	1462	11	25	79	#
161	1624	15	25	79	#
162	4893	4	47	80	#
163	3303	4	51	80	#
164	2973	4	55	80	#
165	2675	4	59	80	#
166	3670	8	51	80	#
167	3303	8	55	80	#
168	2973	8	59	80	#
169	3670	12	55	80	#
170	3303	12	59	80	#
171	3670	16	59	80	#
172	3606	25	39	81	#
173	2434	25	43	81	#
174	2191	25	47	81	#
175	1972	25	51	81	#
176	2704	29	43	81	#
177	2434	29	47	81	#
178	2191	29	51	81	#
179	2704	33	47	81	#
180	2434	33	51	81	#
181	2704	37	51	81	#
182	3795	1	32	82	#
183	2561	1	36	82	#
184	2305	1	40	82	#
185	2075	1	44	82	#
186	2846	5	36	82	#
187	2561	5	40	82	#
188	2305	5	44	82	#
189	2846	9	40	82	#
190	2561	9	44	82	#
191	2846	13	44	82	#
192	3380	0	43	83	#
193	3042	0	47	83	#
194	2738	0	51	83	#
195	3380	4	47	83	#
196	3042	4	51	83	#
197	3380	8	51	83	#
198	7720	9	22	84	#
199	5211	9	26	84	#
200	4690	9	30	84	#
201	4221	9	34	84	#
202	5790	13	26	84	#
203	5211	13	30	84	#
204	4690	13	34	84	#
205	5790	17	30	84	#
206	5211	17	34	84	#
207	5790	21	34	84	#
208	3012	5	19	85	#
209	2033	5	23	85	#
210	1830	5	27	85	#
211	1647	5	31	85	#
212	2259	9	23	85	#
213	2033	9	27	85	#
214	1830	9	31	85	#
215	2259	13	27	85	#
216	2033	13	31	85	#
217	2259	17	31	85	#
218	2451	0	43	86	#
219	1654	0	47	86	#
220	1489	0	51	86	#
221	1340	0	55	86	#
222	1838	4	47	86	#
223	1654	4	51	86	#
224	1489	4	55	86	#
225	1838	8	51	86	#
226	1654	8	55	86	#
227	1838	12	55	86	#
228	5445	15	52	87	#
229	3675	15	56	87	#
230	4084	19	56	87	#
231	10665	2	40	88	#
232	7199	2	44	88	#
233	6479	2	48	88	#
234	5831	2	52	88	#
235	7999	6	44	88	#
236	7199	6	48	88	#
237	6479	6	52	88	#
238	7999	10	48	88	#
239	7199	10	52	88	#
240	7999	14	52	88	#
241	5654	3	40	89	#
242	3817	3	44	89	#
243	3435	3	48	89	#
244	3091	3	52	89	#
245	4241	7	44	89	#
246	3817	7	48	89	#
247	3435	7	52	89	#
248	4241	11	48	89	#
249	3817	11	52	89	#
250	4241	15	52	89	#
251	3756	14	52	90	#
252	2535	14	56	90	#
253	2817	18	56	90	#
254	3696	3	40	91	#
255	3327	3	44	91	#
256	2994	3	48	91	#
257	3696	7	44	91	#
258	3327	7	48	91	#
259	3696	11	48	91	#
260	3562	3	40	92	#
261	3206	3	44	92	#
262	2885	3	48	92	#
263	3562	7	44	92	#
264	3206	7	48	92	#
265	3562	11	48	92	#
266	7656	17	30	93	#
267	5168	17	34	93	#
268	4651	17	38	93	#
269	4186	17	42	93	#
270	5742	21	34	93	#
271	5168	21	38	93	#
272	4651	21	42	93	#
273	5742	25	38	93	#
274	5168	25	42	93	#
275	5742	29	42	93	#
276	8185	0	42	94	#
277	7366	0	46	94	#
278	6630	0	50	94	#
279	8185	4	46	94	#
280	7366	4	50	94	#
281	8185	8	50	94	#
282	6090	0	42	95	#
283	5481	0	46	95	#
284	4933	0	50	95	#
285	6090	4	46	95	#
286	5481	4	50	95	#
287	6090	8	50	95	#
288	6911	6	44	96	#
289	4665	6	48	96	#
290	4198	6	52	96	#
291	3778	6	56	96	#
292	5183	10	48	96	#
293	4665	10	52	96	#
294	4198	10	56	96	#
295	5183	14	52	96	#
296	4665	14	56	96	#
297	5183	18	56	96	#
298	4759	2	40	97	#
299	4284	2	44	97	#
300	3855	2	48	97	#
301	4759	6	44	97	#
302	4284	6	48	97	#
303	4759	10	48	97	#
304	6293	4	47	98	#
305	4248	4	51	98	#
306	3823	4	55	98	#
307	3441	4	59	98	#
308	4720	8	51	98	#
309	4248	8	55	98	#
310	3823	8	59	98	#
311	4720	12	55	98	#
312	4248	12	59	98	#
313	4720	16	59	98	#
314	9530	8	50	99	#
315	6433	8	54	99	#
316	5790	8	58	99	#
317	7148	12	54	99	#
318	6433	12	58	99	#
319	7148	16	58	99	#
320	4392	8	41	100	#
321	2965	8	45	100	#
322	2668	8	49	100	#
323	2402	8	53	100	#
324	3294	12	45	100	#
325	2965	12	49	100	#
326	2668	12	53	100	#
327	3294	16	49	100	#
328	2965	16	53	100	#
329	3294	20	53	100	#
330	3129	39	49	101	#
331	2112	39	53	101	#
332	1901	39	57	101	#
333	2347	43	53	101	#
334	2112	43	57	101	#
335	2347	47	57	101	#
336	3445	6	17	102	#
337	2326	6	21	102	#
338	2093	6	25	102	#
339	1884	6	29	102	#
340	2584	10	21	102	#
341	2326	10	25	102	#
342	2093	10	29	102	#
343	2584	14	25	102	#
344	2326	14	29	102	#
345	2584	18	29	102	#
346	3996	0	33	103	#
347	2697	0	37	103	#
348	2428	0	41	103	#
349	2185	0	45	103	#
350	2997	4	37	103	#
351	2697	4	41	103	#
352	2428	4	45	103	#
353	2997	8	41	103	#
354	2697	8	45	103	#
355	2997	12	45	103	#
356	2005	17	31	104	#
357	1353	17	35	104	#
358	1218	17	39	104	#
359	1096	17	43	104	#
360	1504	21	35	104	#
361	1353	21	39	104	#
362	1218	21	43	104	#
363	1504	25	39	104	#
364	1353	25	43	104	#
365	1504	29	43	104	#
366	3983	10	21	105	#
367	2689	10	25	105	#
368	2420	10	29	105	#
369	2178	10	33	105	#
370	2987	14	25	105	#
371	2689	14	29	105	#
372	2420	14	33	105	#
373	2987	18	29	105	#
374	2689	18	33	105	#
375	2987	22	33	105	#
376	3339	33	46	106	#
377	2254	33	50	106	#
378	2029	33	54	106	#
379	1826	33	58	106	#
380	2504	37	50	106	#
381	2254	37	54	106	#
382	2029	37	58	106	#
383	2504	41	54	106	#
384	2254	41	58	106	#
385	2504	45	58	106	#
386	7379	0	42	107	#
387	6641	0	46	107	#
388	5977	0	50	107	#
389	7379	4	46	107	#
390	6641	4	50	107	#
391	7379	8	50	107	#
392	4553	14	52	108	#
393	3073	14	56	108	#
394	3415	18	56	108	#
395	4674	12	45	109	#
396	3155	12	49	109	#
397	2840	12	53	109	#
398	2556	12	57	109	#
399	3506	16	49	109	#
400	3155	16	53	109	#
401	2840	16	57	109	#
402	3506	20	53	109	#
403	3155	20	57	109	#
404	3506	24	57	109	#
405	8827	12	54	110	#
406	5958	12	58	110	#
407	6620	16	58	110	#
408	7921	18	29	111	#
409	5347	18	33	111	#
410	4812	18	37	111	#
411	4331	18	41	111	#
412	5941	22	33	111	#
413	5347	22	37	111	#
414	4812	22	41	111	#
415	5941	26	37	111	#
416	5347	26	41	111	#
417	5941	30	41	111	#
418	3403	21	52	112	#
419	2297	21	56	112	#
420	2552	25	56	112	#
421	3074	3	13	113	#
422	2075	3	17	113	#
423	1868	3	21	113	#
424	1681	3	25	113	#
425	2306	7	17	113	#
