%% File generated by CATS v.2.1Tue Aug 20 18:58:11 2019

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 70; Bids: 700; Distribution: scheduling; Runs: 10; Seed: 1566345656
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 70
bids 704
dummy 12

0	7094	0	1	2	3	4	70	#
1	7094	1	2	3	4	5	70	#
2	7094	2	3	4	5	6	70	#
3	7094	3	4	5	6	7	70	#
4	7094	4	5	6	7	8	70	#
5	7094	5	6	7	8	9	70	#
6	7094	6	7	8	9	10	70	#
7	7094	7	8	9	10	11	70	#
8	7094	8	9	10	11	12	70	#
9	7094	9	10	11	12	13	70	#
10	7094	10	11	12	13	14	70	#
11	7094	11	12	13	14	15	70	#
12	7094	12	13	14	15	16	70	#
13	7094	13	14	15	16	17	70	#
14	7094	14	15	16	17	18	70	#
15	7094	15	16	17	18	19	70	#
16	7094	16	17	18	19	20	70	#
17	7094	17	18	19	20	21	70	#
18	7094	18	19	20	21	22	70	#
19	7094	19	20	21	22	23	70	#
20	7094	20	21	22	23	24	70	#
21	7094	21	22	23	24	25	70	#
22	7094	22	23	24	25	26	70	#
23	7094	23	24	25	26	27	70	#
24	7094	24	25	26	27	28	70	#
25	7094	25	26	27	28	29	70	#
26	7094	26	27	28	29	30	70	#
27	7094	27	28	29	30	31	70	#
28	7094	28	29	30	31	32	70	#
29	7094	29	30	31	32	33	70	#
30	7094	30	31	32	33	34	70	#
31	7094	31	32	33	34	35	70	#
32	7094	32	33	34	35	36	70	#
33	7094	33	34	35	36	37	70	#
34	7094	34	35	36	37	38	70	#
35	7094	35	36	37	38	39	70	#
36	7094	36	37	38	39	40	70	#
37	7094	37	38	39	40	41	70	#
38	7094	38	39	40	41	42	70	#
39	7094	39	40	41	42	43	70	#
40	7094	40	41	42	43	44	70	#
41	7094	41	42	43	44	45	70	#
42	7094	42	43	44	45	46	70	#
43	7094	43	44	45	46	47	70	#
44	6669	44	45	46	47	48	70	#
45	6669	45	46	47	48	49	70	#
46	6669	46	47	48	49	50	70	#
47	6291	47	48	49	50	51	70	#
48	6291	48	49	50	51	52	70	#
49	6291	49	50	51	52	53	70	#
50	5130	50	51	52	53	54	70	#
51	5130	51	52	53	54	55	70	#
52	5130	52	53	54	55	56	70	#
53	5130	53	54	55	56	57	70	#
54	5130	54	55	56	57	58	70	#
55	5130	55	56	57	58	59	70	#
56	5130	56	57	58	59	60	70	#
57	5130	57	58	59	60	61	70	#
58	5130	58	59	60	61	62	70	#
59	5130	59	60	61	62	63	70	#
60	5130	60	61	62	63	64	70	#
61	5130	61	62	63	64	65	70	#
62	3916	0	1	2	71	#
63	3916	1	2	3	71	#
64	3916	2	3	4	71	#
65	3916	3	4	5	71	#
66	3916	4	5	6	71	#
67	3916	5	6	7	71	#
68	3916	6	7	8	71	#
69	3916	7	8	9	71	#
70	3916	8	9	10	71	#
71	3916	9	10	11	71	#
72	3916	10	11	12	71	#
73	3916	11	12	13	71	#
74	3916	12	13	14	71	#
75	3916	13	14	15	71	#
76	3916	14	15	16	71	#
77	3916	15	16	17	71	#
78	3916	16	17	18	71	#
79	3916	17	18	19	71	#
80	3916	18	19	20	71	#
81	3916	19	20	21	71	#
82	3916	20	21	22	71	#
83	3916	21	22	23	71	#
84	3916	22	23	24	71	#
85	3916	23	24	25	71	#
86	3916	24	25	26	71	#
87	3916	25	26	27	71	#
88	3916	26	27	28	71	#
89	3916	27	28	29	71	#
90	3916	28	29	30	71	#
91	3916	29	30	31	71	#
92	3916	30	31	32	71	#
93	3916	31	32	33	71	#
94	3916	32	33	34	71	#
95	3916	33	34	35	71	#
96	3916	34	35	36	71	#
97	2043	35	36	37	71	#
98	2043	36	37	38	71	#
99	2043	37	38	39	71	#
100	2043	38	39	40	71	#
101	2043	39	40	41	71	#
102	2043	40	41	42	71	#
103	2043	41	42	43	71	#
104	2043	42	43	44	71	#
105	2043	43	44	45	71	#
106	2043	44	45	46	71	#
107	2043	45	46	47	71	#
108	2043	46	47	48	71	#
109	2043	47	48	49	71	#
110	2043	48	49	50	71	#
111	2043	49	50	51	71	#
112	2043	50	51	52	71	#
113	2043	51	52	53	71	#
114	2043	52	53	54	71	#
115	2043	53	54	55	71	#
116	2043	54	55	56	71	#
117	2043	55	56	57	71	#
118	2043	56	57	58	71	#
119	2043	57	58	59	71	#
120	2043	58	59	60	71	#
121	2043	59	60	61	71	#
122	2043	60	61	62	71	#
123	2043	61	62	63	71	#
124	2043	62	63	64	71	#
125	2043	63	64	65	71	#
126	2043	64	65	66	71	#
127	2043	65	66	67	71	#
128	2043	66	67	68	71	#
129	2043	67	68	69	71	#
130	11262	0	1	2	3	4	5	6	7	72	#
131	11262	1	2	3	4	5	6	7	8	72	#
132	11262	2	3	4	5	6	7	8	9	72	#
133	11262	3	4	5	6	7	8	9	10	72	#
134	11262	4	5	6	7	8	9	10	11	72	#
135	11262	5	6	7	8	9	10	11	12	72	#
136	11262	6	7	8	9	10	11	12	13	72	#
137	11262	7	8	9	10	11	12	13	14	72	#
138	11262	8	9	10	11	12	13	14	15	72	#
139	11262	9	10	11	12	13	14	15	16	72	#
140	11262	10	11	12	13	14	15	16	17	72	#
141	11262	11	12	13	14	15	16	17	18	72	#
142	11262	12	13	14	15	16	17	18	19	72	#
143	11262	13	14	15	16	17	18	19	20	72	#
144	11262	14	15	16	17	18	19	20	21	72	#
145	11262	15	16	17	18	19	20	21	22	72	#
146	11262	16	17	18	19	20	21	22	23	72	#
147	11262	17	18	19	20	21	22	23	24	72	#
148	11262	18	19	20	21	22	23	24	25	72	#
149	11262	19	20	21	22	23	24	25	26	72	#
150	6230	20	21	22	23	24	25	26	27	72	#
151	6230	21	22	23	24	25	26	27	28	72	#
152	6230	22	23	24	25	26	27	28	29	72	#
153	6230	23	24	25	26	27	28	29	30	72	#
154	6230	24	25	26	27	28	29	30	31	72	#
155	6230	25	26	27	28	29	30	31	32	72	#
156	6230	26	27	28	29	30	31	32	33	72	#
157	6230	27	28	29	30	31	32	33	34	72	#
158	6230	28	29	30	31	32	33	34	35	72	#
159	6230	29	30	31	32	33	34	35	36	72	#
160	6230	30	31	32	33	34	35	36	37	72	#
161	6230	31	32	33	34	35	36	37	38	72	#
162	6230	32	33	34	35	36	37	38	39	72	#
163	6230	33	34	35	36	37	38	39	40	72	#
164	6230	34	35	36	37	38	39	40	41	72	#
165	6230	35	36	37	38	39	40	41	42	72	#
166	6230	36	37	38	39	40	41	42	43	72	#
167	6230	37	38	39	40	41	42	43	44	72	#
168	6230	38	39	40	41	42	43	44	45	72	#
169	6230	39	40	41	42	43	44	45	46	72	#
170	6230	40	41	42	43	44	45	46	47	72	#
171	4723	41	42	43	44	45	46	47	48	72	#
172	4723	42	43	44	45	46	47	48	49	72	#
173	4723	43	44	45	46	47	48	49	50	72	#
174	4723	44	45	46	47	48	49	50	51	72	#
175	4723	45	46	47	48	49	50	51	52	72	#
176	4723	46	47	48	49	50	51	52	53	72	#
177	4723	47	48	49	50	51	52	53	54	72	#
178	4723	48	49	50	51	52	53	54	55	72	#
179	4723	49	50	51	52	53	54	55	56	72	#
180	4723	50	51	52	53	54	55	56	57	72	#
181	4723	51	52	53	54	55	56	57	58	72	#
182	4723	52	53	54	55	56	57	58	59	72	#
183	4723	53	54	55	56	57	58	59	60	72	#
184	4723	54	55	56	57	58	59	60	61	72	#
185	4723	55	56	57	58	59	60	61	62	72	#
186	4436	56	57	58	59	60	61	62	63	72	#
187	4436	57	58	59	60	61	62	63	64	72	#
188	4436	58	59	60	61	62	63	64	65	72	#
189	4436	59	60	61	62	63	64	65	66	72	#
190	1241	0	73	#
191	1241	1	73	#
192	4220	0	1	2	74	#
193	4220	1	2	3	74	#
194	4220	2	3	4	74	#
195	4220	3	4	5	74	#
196	4220	4	5	6	74	#
197	4220	5	6	7	74	#
198	4220	6	7	8	74	#
199	4220	7	8	9	74	#
200	4220	8	9	10	74	#
201	4220	9	10	11	74	#
202	4220	10	11	12	74	#
203	4220	11	12	13	74	#
204	4220	12	13	14	74	#
205	4220	13	14	15	74	#
206	4220	14	15	16	74	#
207	4220	15	16	17	74	#
208	4220	16	17	18	74	#
209	4220	17	18	19	74	#
210	4220	18	19	20	74	#
211	4220	19	20	21	74	#
212	4220	20	21	22	74	#
213	4220	21	22	23	74	#
214	4220	22	23	24	74	#
215	4220	23	24	25	74	#
216	4220	24	25	26	74	#
217	4220	25	26	27	74	#
218	4220	26	27	28	74	#
219	4220	27	28	29	74	#
220	4220	28	29	30	74	#
221	4220	29	30	31	74	#
222	4220	30	31	32	74	#
223	4220	31	32	33	74	#
224	4220	32	33	34	74	#
225	4220	33	34	35	74	#
226	4220	34	35	36	74	#
227	4220	35	36	37	74	#
228	4220	36	37	38	74	#
229	4220	37	38	39	74	#
230	4220	38	39	40	74	#
231	4220	39	40	41	74	#
232	4220	40	41	42	74	#
233	4220	41	42	43	74	#
234	2630	42	43	44	74	#
235	2630	43	44	45	74	#
236	2630	44	45	46	74	#
237	2630	45	46	47	74	#
238	2630	46	47	48	74	#
239	2630	47	48	49	74	#
240	2630	48	49	50	74	#
241	2630	49	50	51	74	#
242	2630	50	51	52	74	#
243	2630	51	52	53	74	#
244	2630	52	53	54	74	#
245	2630	53	54	55	74	#
246	2630	54	55	56	74	#
247	2630	55	56	57	74	#
248	2630	56	57	58	74	#
249	2630	57	58	59	74	#
250	2630	58	59	60	74	#
251	2630	59	60	61	74	#
252	2630	60	61	62	74	#
253	2630	61	62	63	74	#
254	2630	62	63	64	74	#
255	2630	63	64	65	74	#
256	2630	64	65	66	74	#
257	2630	65	66	67	74	#
258	2630	66	67	68	74	#
259	2630	67	68	69	74	#
260	6567	0	1	2	3	4	5	75	#
261	6567	1	2	3	4	5	6	75	#
262	6567	2	3	4	5	6	7	75	#
263	6567	3	4	5	6	7	8	75	#
264	6567	4	5	6	7	8	9	75	#
265	6567	5	6	7	8	9	10	75	#
266	6567	6	7	8	9	10	11	75	#
267	6567	7	8	9	10	11	12	75	#
268	6567	8	9	10	11	12	13	75	#
269	6567	9	10	11	12	13	14	75	#
270	6567	10	11	12	13	14	15	75	#
271	6567	11	12	13	14	15	16	75	#
272	6567	12	13	14	15	16	17	75	#
273	6567	13	14	15	16	17	18	75	#
274	6567	14	15	16	17	18	19	75	#
275	6567	15	16	17	18	19	20	75	#
276	6567	16	17	18	19	20	21	75	#
277	6567	17	18	19	20	21	22	75	#
278	6567	18	19	20	21	22	23	75	#
279	6567	19	20	21	22	23	24	75	#
280	6567	20	21	22	23	24	25	75	#
281	6567	21	22	23	24	25	26	75	#
282	6567	22	23	24	25	26	27	75	#
283	6567	23	24	25	26	27	28	75	#
284	6567	24	25	26	27	28	29	75	#
285	6567	25	26	27	28	29	30	75	#
286	6567	26	27	28	29	30	31	75	#
287	6567	27	28	29	30	31	32	75	#
288	6567	28	29	30	31	32	33	75	#
289	6567	29	30	31	32	33	34	75	#
290	6567	30	31	32	33	34	35	75	#
291	6567	31	32	33	34	35	36	75	#
292	6567	32	33	34	35	36	37	75	#
293	6567	33	34	35	36	37	38	75	#
294	6567	34	35	36	37	38	39	75	#
295	6567	35	36	37	38	39	40	75	#
296	6567	36	37	38	39	40	41	75	#
297	6567	37	38	39	40	41	42	75	#
298	6567	38	39	40	41	42	43	75	#
299	6567	39	40	41	42	43	44	75	#
300	6567	40	41	42	43	44	45	75	#
301	6567	41	42	43	44	45	46	75	#
302	6567	42	43	44	45	46	47	75	#
303	6567	43	44	45	46	47	48	75	#
304	6567	44	45	46	47	48	49	75	#
305	6567	45	46	47	48	49	50	75	#
306	6567	46	47	48	49	50	51	75	#
307	6567	47	48	49	50	51	52	75	#
308	6567	48	49	50	51	52	53	75	#
309	6567	49	50	51	52	53	54	75	#
310	6567	50	51	52	53	54	55	75	#
311	6567	51	52	53	54	55	56	75	#
312	6567	52	53	54	55	56	57	75	#
313	6567	53	54	55	56	57	58	75	#
314	6567	54	55	56	57	58	59	75	#
315	6567	55	56	57	58	59	60	75	#
316	6567	56	57	58	59	60	61	75	#
317	6567	57	58	59	60	61	62	75	#
318	6077	58	59	60	61	62	63	75	#
319	6077	59	60	61	62	63	64	75	#
320	6077	60	61	62	63	64	65	75	#
321	6077	61	62	63	64	65	66	75	#
322	6077	62	63	64	65	66	67	75	#
323	5901	63	64	65	66	67	68	75	#
324	5901	64	65	66	67	68	69	75	#
325	7025	0	1	2	3	4	5	76	#
326	7025	1	2	3	4	5	6	76	#
327	7025	2	3	4	5	6	7	76	#
328	7025	3	4	5	6	7	8	76	#
329	7025	4	5	6	7	8	9	76	#
330	7025	5	6	7	8	9	10	76	#
331	7025	6	7	8	9	10	11	76	#
332	7025	7	8	9	10	11	12	76	#
333	7025	8	9	10	11	12	13	76	#
334	7025	9	10	11	12	13	14	76	#
335	7025	10	11	12	13	14	15	76	#
336	7025	11	12	13	14	15	16	76	#
337	7025	12	13	14	15	16	17	76	#
338	7025	13	14	15	16	17	18	76	#
339	7025	14	15	16	17	18	19	76	#
340	7025	15	16	17	18	19	20	76	#
341	7025	16	17	18	19	20	21	76	#
342	7025	17	18	19	20	21	22	76	#
343	7025	18	19	20	21	22	23	76	#
344	7025	19	20	21	22	23	24	76	#
345	7025	20	21	22	23	24	25	76	#
346	7025	21	22	23	24	25	26	76	#
347	7025	22	23	24	25	26	27	76	#
348	7025	23	24	25	26	27	28	76	#
349	7025	24	25	26	27	28	29	76	#
350	7025	25	26	27	28	29	30	76	#
351	7025	26	27	28	29	30	31	76	#
352	7025	27	28	29	30	31	32	76	#
353	7025	28	29	30	31	32	33	76	#
354	7025	29	30	31	32	33	34	76	#
355	7025	30	31	32	33	34	35	76	#
356	7025	31	32	33	34	35	36	76	#
357	7025	32	33	34	35	36	37	76	#
358	7025	33	34	35	36	37	38	76	#
359	7025	34	35	36	37	38	39	76	#
360	7025	35	36	37	38	39	40	76	#
361	7025	36	37	38	39	40	41	76	#
362	7025	37	38	39	40	41	42	76	#
363	7025	38	39	40	41	42	43	76	#
364	7025	39	40	41	42	43	44	76	#
365	7025	40	41	42	43	44	45	76	#
366	7025	41	42	43	44	45	46	76	#
367	7025	42	43	44	45	46	47	76	#
368	7025	43	44	45	46	47	48	76	#
369	7025	44	45	46	47	48	49	76	#
370	7025	45	46	47	48	49	50	76	#
371	7025	46	47	48	49	50	51	76	#
372	7025	47	48	49	50	51	52	76	#
373	7025	48	49	50	51	52	53	76	#
374	7025	49	50	51	52	53	54	76	#
375	7025	50	51	52	53	54	55	76	#
376	7025	51	52	53	54	55	56	76	#
377	7025	52	53	54	55	56	57	76	#
378	7025	53	54	55	56	57	58	76	#
379	7025	54	55	56	57	58	59	76	#
380	7025	55	56	57	58	59	60	76	#
381	7025	56	57	58	59	60	61	76	#
382	7025	57	58	59	60	61	62	76	#
383	7025	58	59	60	61	62	63	76	#
384	7025	59	60	61	62	63	64	76	#
385	7025	60	61	62	63	64	65	76	#
386	7025	61	62	63	64	65	66	76	#
387	7025	62	63	64	65	66	67	76	#
388	7025	63	64	65	66	67	68	76	#
389	7025	64	65	66	67	68	69	76	#
390	6669	0	1	2	3	4	77	#
391	6669	1	2	3	4	5	77	#
392	6669	2	3	4	5	6	77	#
393	6669	3	4	5	6	7	77	#
394	6669	4	5	6	7	8	77	#
395	6669	5	6	7	8	9	77	#
396	6669	6	7	8	9	10	77	#
397	6669	7	8	9	10	11	77	#
398	6669	8	9	10	11	12	77	#
399	6669	9	10	11	12	13	77	#
400	6669	10	11	12	13	14	77	#
401	6669	11	12	13	14	15	77	#
402	6669	12	13	14	15	16	77	#
403	6669	13	14	15	16	17	77	#
404	6669	14	15	16	17	18	77	#
405	6669	15	16	17	18	19	77	#
406	6669	16	17	18	19	20	77	#
407	6669	17	18	19	20	21	77	#
408	6669	18	19	20	21	22	77	#
409	6669	19	20	21	22	23	77	#
410	6669	20	21	22	23	24	77	#
411	6669	21	22	23	24	25	77	#
412	6669	22	23	24	25	26	77	#
413	6669	23	24	25	26	27	77	#
414	6669	24	25	26	27	28	77	#
415	6669	25	26	27	28	29	77	#
416	6669	26	27	28	29	30	77	#
417	6669	27	28	29	30	31	77	#
418	6669	28	29	30	31	32	77	#
419	6669	29	30	31	32	33	77	#
420	6669	30	31	32	33	34	77	#
421	6669	31	32	33	34	35	77	#
422	6669	32	33	34	35	36	77	#
423	6669	33	34	35	36	37	77	#
424	6669	34	35	36	37	38	77	#
425	6669	35	36	37	38	39	77	#
426	6669	36	37	38	39	40	77	#
427	6669	37	38	39	40	41	77	#
428	6669	38	39	40	41	42	77	#
429	6669	39	40	41	42	43	77	#
430	6669	40	41	42	43	44	77	#
431	6669	41	42	43	44	45	77	#
432	6669	42	43	44	45	46	77	#
433	6669	43	44	45	46	47	77	#
434	6669	44	45	46	47	48	77	#
435	6669	45	46	47	48	49	77	#
436	6669	46	47	48	49	50	77	#
437	6669	47	48	49	50	51	77	#
438	6669	48	49	50	51	52	77	#
439	6669	49	50	51	52	53	77	#
440	6669	50	51	52	53	54	77	#
441	6669	51	52	53	54	55	77	#
442	6669	52	53	54	55	56	77	#
443	6669	53	54	55	56	57	77	#
444	6669	54	55	56	57	58	77	#
445	5774	55	56	57	58	59	77	#
446	5774	56	57	58	59	60	77	#
447	5774	57	58	59	60	61	77	#
448	5774	58	59	60	61	62	77	#
449	5774	59	60	61	62	63	77	#
450	5774	60	61	62	63	64	77	#
451	5774	61	62	63	64	65	77	#
452	5774	62	63	64	65	66	77	#
453	5774	63	64	65	66	67	77	#
454	5689	64	65	66	67	68	77	#
455	5606	65	66	67	68	69	77	#
