%% File generated by CATS v.2.1Tue Aug 20 18:58:11 2019

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 75; Bids: 750; Distribution: scheduling; Runs: 10; Seed: 1566345662
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 75
bids 750
dummy 14

0	3234	0	1	2	75	#
1	3234	1	2	3	75	#
2	3234	2	3	4	75	#
3	3234	3	4	5	75	#
4	3234	4	5	6	75	#
5	3234	5	6	7	75	#
6	3234	6	7	8	75	#
7	3234	7	8	9	75	#
8	3234	8	9	10	75	#
9	3234	9	10	11	75	#
10	3234	10	11	12	75	#
11	3234	11	12	13	75	#
12	3234	12	13	14	75	#
13	3234	13	14	15	75	#
14	3234	14	15	16	75	#
15	3234	15	16	17	75	#
16	3234	16	17	18	75	#
17	3234	17	18	19	75	#
18	3234	18	19	20	75	#
19	3234	19	20	21	75	#
20	3234	20	21	22	75	#
21	3234	21	22	23	75	#
22	3234	22	23	24	75	#
23	3234	23	24	25	75	#
24	3234	24	25	26	75	#
25	3234	25	26	27	75	#
26	3234	26	27	28	75	#
27	3234	27	28	29	75	#
28	3234	28	29	30	75	#
29	3234	29	30	31	75	#
30	3234	30	31	32	75	#
31	3234	31	32	33	75	#
32	3234	32	33	34	75	#
33	3234	33	34	35	75	#
34	3234	34	35	36	75	#
35	2477	35	36	37	75	#
36	2477	36	37	38	75	#
37	2477	37	38	39	75	#
38	2477	38	39	40	75	#
39	2477	39	40	41	75	#
40	2477	40	41	42	75	#
41	2477	41	42	43	75	#
42	2477	42	43	44	75	#
43	2477	43	44	45	75	#
44	2477	44	45	46	75	#
45	2477	45	46	47	75	#
46	7193	0	1	2	3	4	5	6	76	#
47	7193	1	2	3	4	5	6	7	76	#
48	7193	2	3	4	5	6	7	8	76	#
49	7193	3	4	5	6	7	8	9	76	#
50	7193	4	5	6	7	8	9	10	76	#
51	516	0	77	#
52	516	1	77	#
53	516	2	77	#
54	516	3	77	#
55	516	4	77	#
56	516	5	77	#
57	516	6	77	#
58	516	7	77	#
59	516	8	77	#
60	516	9	77	#
61	516	10	77	#
62	516	11	77	#
63	516	12	77	#
64	516	13	77	#
65	516	14	77	#
66	516	15	77	#
67	516	16	77	#
68	516	17	77	#
69	516	18	77	#
70	516	19	77	#
71	516	20	77	#
72	516	21	77	#
73	516	22	77	#
74	516	23	77	#
75	516	24	77	#
76	516	25	77	#
77	516	26	77	#
78	516	27	77	#
79	516	28	77	#
80	516	29	77	#
81	516	30	77	#
82	516	31	77	#
83	516	32	77	#
84	516	33	77	#
85	516	34	77	#
86	516	35	77	#
87	516	36	77	#
88	516	37	77	#
89	516	38	77	#
90	516	39	77	#
91	516	40	77	#
92	516	41	77	#
93	516	42	77	#
94	516	43	77	#
95	516	44	77	#
96	516	45	77	#
97	516	46	77	#
98	516	47	77	#
99	516	48	77	#
100	516	49	77	#
101	516	50	77	#
102	516	51	77	#
103	516	52	77	#
104	516	53	77	#
105	506	54	77	#
106	479	55	77	#
107	479	56	77	#
108	479	57	77	#
109	448	58	77	#
110	448	59	77	#
111	448	60	77	#
112	448	61	77	#
113	369	62	77	#
114	369	63	77	#
115	369	64	77	#
116	369	65	77	#
117	369	66	77	#
118	369	67	77	#
119	369	68	77	#
120	369	69	77	#
121	369	70	77	#
122	369	71	77	#
123	369	72	77	#
124	369	73	77	#
125	369	74	77	#
126	22263	0	1	2	3	4	5	6	7	8	9	78	#
127	22263	1	2	3	4	5	6	7	8	9	10	78	#
128	22263	2	3	4	5	6	7	8	9	10	11	78	#
129	22263	3	4	5	6	7	8	9	10	11	12	78	#
130	22263	4	5	6	7	8	9	10	11	12	13	78	#
131	22263	5	6	7	8	9	10	11	12	13	14	78	#
132	22263	6	7	8	9	10	11	12	13	14	15	78	#
133	22263	7	8	9	10	11	12	13	14	15	16	78	#
134	22263	8	9	10	11	12	13	14	15	16	17	78	#
135	22263	9	10	11	12	13	14	15	16	17	18	78	#
136	22263	10	11	12	13	14	15	16	17	18	19	78	#
137	22263	11	12	13	14	15	16	17	18	19	20	78	#
138	22263	12	13	14	15	16	17	18	19	20	21	78	#
139	22263	13	14	15	16	17	18	19	20	21	22	78	#
140	22263	14	15	16	17	18	19	20	21	22	23	78	#
141	22263	15	16	17	18	19	20	21	22	23	24	78	#
142	22263	16	17	18	19	20	21	22	23	24	25	78	#
143	22263	17	18	19	20	21	22	23	24	25	26	78	#
144	22263	18	19	20	21	22	23	24	25	26	27	78	#
145	22263	19	20	21	22	23	24	25	26	27	28	78	#
146	22263	20	21	22	23	24	25	26	27	28	29	78	#
147	22263	21	22	23	24	25	26	27	28	29	30	78	#
148	22263	22	23	24	25	26	27	28	29	30	31	78	#
149	22263	23	24	25	26	27	28	29	30	31	32	78	#
150	22263	24	25	26	27	28	29	30	31	32	33	78	#
151	22263	25	26	27	28	29	30	31	32	33	34	78	#
152	22263	26	27	28	29	30	31	32	33	34	35	78	#
153	22263	27	28	29	30	31	32	33	34	35	36	78	#
154	22263	28	29	30	31	32	33	34	35	36	37	78	#
155	22263	29	30	31	32	33	34	35	36	37	38	78	#
156	21150	30	31	32	33	34	35	36	37	38	39	78	#
157	21150	31	32	33	34	35	36	37	38	39	40	78	#
158	15382	32	33	34	35	36	37	38	39	40	41	78	#
159	15382	33	34	35	36	37	38	39	40	41	42	78	#
160	15382	34	35	36	37	38	39	40	41	42	43	78	#
161	15382	35	36	37	38	39	40	41	42	43	44	78	#
162	15382	36	37	38	39	40	41	42	43	44	45	78	#
163	15382	37	38	39	40	41	42	43	44	45	46	78	#
164	15382	38	39	40	41	42	43	44	45	46	47	78	#
165	15382	39	40	41	42	43	44	45	46	47	48	78	#
166	15382	40	41	42	43	44	45	46	47	48	49	78	#
167	15382	41	42	43	44	45	46	47	48	49	50	78	#
168	15382	42	43	44	45	46	47	48	49	50	51	78	#
169	15382	43	44	45	46	47	48	49	50	51	52	78	#
170	15382	44	45	46	47	48	49	50	51	52	53	78	#
171	15382	45	46	47	48	49	50	51	52	53	54	78	#
172	15382	46	47	48	49	50	51	52	53	54	55	78	#
173	11467	0	1	2	3	4	5	6	79	#
174	11467	1	2	3	4	5	6	7	79	#
175	11467	2	3	4	5	6	7	8	79	#
176	11467	3	4	5	6	7	8	9	79	#
177	11467	4	5	6	7	8	9	10	79	#
178	11467	5	6	7	8	9	10	11	79	#
179	11467	6	7	8	9	10	11	12	79	#
180	11467	7	8	9	10	11	12	13	79	#
181	11467	8	9	10	11	12	13	14	79	#
182	11467	9	10	11	12	13	14	15	79	#
183	11467	10	11	12	13	14	15	16	79	#
184	11467	11	12	13	14	15	16	17	79	#
185	11467	12	13	14	15	16	17	18	79	#
186	11467	13	14	15	16	17	18	19	79	#
187	11467	14	15	16	17	18	19	20	79	#
188	11467	15	16	17	18	19	20	21	79	#
189	11467	16	17	18	19	20	21	22	79	#
190	11467	17	18	19	20	21	22	23	79	#
191	11467	18	19	20	21	22	23	24	79	#
192	11467	19	20	21	22	23	24	25	79	#
193	11467	20	21	22	23	24	25	26	79	#
194	11467	21	22	23	24	25	26	27	79	#
195	11467	22	23	24	25	26	27	28	79	#
196	11467	23	24	25	26	27	28	29	79	#
197	11467	24	25	26	27	28	29	30	79	#
198	11467	25	26	27	28	29	30	31	79	#
199	11467	26	27	28	29	30	31	32	79	#
200	11467	27	28	29	30	31	32	33	79	#
201	11467	28	29	30	31	32	33	34	79	#
202	11467	29	30	31	32	33	34	35	79	#
203	11467	30	31	32	33	34	35	36	79	#
204	11467	31	32	33	34	35	36	37	79	#
205	11467	32	33	34	35	36	37	38	79	#
206	11467	33	34	35	36	37	38	39	79	#
207	11467	34	35	36	37	38	39	40	79	#
208	11467	35	36	37	38	39	40	41	79	#
209	11467	36	37	38	39	40	41	42	79	#
210	11467	37	38	39	40	41	42	43	79	#
211	11467	38	39	40	41	42	43	44	79	#
212	11467	39	40	41	42	43	44	45	79	#
213	11467	40	41	42	43	44	45	46	79	#
214	11467	41	42	43	44	45	46	47	79	#
215	11467	42	43	44	45	46	47	48	79	#
