%% File generated by CATS v.2.1Mon Aug 19 20:46:34 2019

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 65; Bids: 650; Distribution: scheduling; Runs: 10; Seed: 1566267738
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 65
bids 698
dummy 14

0	12385	0	1	2	3	4	5	65	#
1	12385	1	2	3	4	5	6	65	#
2	12385	2	3	4	5	6	7	65	#
3	12385	3	4	5	6	7	8	65	#
4	12385	4	5	6	7	8	9	65	#
5	12385	5	6	7	8	9	10	65	#
6	12385	6	7	8	9	10	11	65	#
7	12385	7	8	9	10	11	12	65	#
8	12385	8	9	10	11	12	13	65	#
9	12385	9	10	11	12	13	14	65	#
10	12385	10	11	12	13	14	15	65	#
11	12385	11	12	13	14	15	16	65	#
12	12385	12	13	14	15	16	17	65	#
13	12385	13	14	15	16	17	18	65	#
14	12385	14	15	16	17	18	19	65	#
15	12385	15	16	17	18	19	20	65	#
16	12385	16	17	18	19	20	21	65	#
17	12385	17	18	19	20	21	22	65	#
18	12385	18	19	20	21	22	23	65	#
19	12385	19	20	21	22	23	24	65	#
20	12385	20	21	22	23	24	25	65	#
21	12385	21	22	23	24	25	26	65	#
22	12385	22	23	24	25	26	27	65	#
23	12385	23	24	25	26	27	28	65	#
24	12385	24	25	26	27	28	29	65	#
25	12385	25	26	27	28	29	30	65	#
26	12385	26	27	28	29	30	31	65	#
27	12385	27	28	29	30	31	32	65	#
28	12385	28	29	30	31	32	33	65	#
29	12385	29	30	31	32	33	34	65	#
30	12385	30	31	32	33	34	35	65	#
31	12385	31	32	33	34	35	36	65	#
32	12385	32	33	34	35	36	37	65	#
33	12385	33	34	35	36	37	38	65	#
34	12385	34	35	36	37	38	39	65	#
35	12385	35	36	37	38	39	40	65	#
36	12385	36	37	38	39	40	41	65	#
37	12385	37	38	39	40	41	42	65	#
38	12385	38	39	40	41	42	43	65	#
39	12385	39	40	41	42	43	44	65	#
40	12385	40	41	42	43	44	45	65	#
41	12385	41	42	43	44	45	46	65	#
42	12385	42	43	44	45	46	47	65	#
43	12385	43	44	45	46	47	48	65	#
44	12385	44	45	46	47	48	49	65	#
45	12385	45	46	47	48	49	50	65	#
46	12385	46	47	48	49	50	51	65	#
47	12385	47	48	49	50	51	52	65	#
48	12385	48	49	50	51	52	53	65	#
49	12385	49	50	51	52	53	54	65	#
50	12385	50	51	52	53	54	55	65	#
51	12385	51	52	53	54	55	56	65	#
52	11958	52	53	54	55	56	57	65	#
53	11958	53	54	55	56	57	58	65	#
54	11009	54	55	56	57	58	59	65	#
55	11009	55	56	57	58	59	60	65	#
56	11009	56	57	58	59	60	61	65	#
57	11009	57	58	59	60	61	62	65	#
58	11009	58	59	60	61	62	63	65	#
59	10837	59	60	61	62	63	64	65	#
60	3250	0	1	2	3	#
61	1197	0	67	#
62	1197	1	67	#
63	1197	2	67	#
64	1197	3	67	#
65	1197	4	67	#
66	1197	5	67	#
67	1197	6	67	#
68	1197	7	67	#
69	1197	8	67	#
70	1197	9	67	#
71	1197	10	67	#
72	1197	11	67	#
73	1197	12	67	#
74	1197	13	67	#
75	1197	14	67	#
76	1197	15	67	#
77	1197	16	67	#
78	1197	17	67	#
79	1197	18	67	#
80	1197	19	67	#
81	1197	20	67	#
82	1197	21	67	#
83	1197	22	67	#
84	1197	23	67	#
85	1197	24	67	#
86	1197	25	67	#
87	1197	26	67	#
88	1197	27	67	#
89	1197	28	67	#
90	1197	29	67	#
91	1197	30	67	#
92	1197	31	67	#
93	1197	32	67	#
94	1197	33	67	#
95	1197	34	67	#
96	1197	35	67	#
97	1197	36	67	#
98	706	0	68	#
99	706	1	68	#
100	706	2	68	#
101	706	3	68	#
102	706	4	68	#
103	706	5	68	#
104	706	6	68	#
105	706	7	68	#
106	706	8	68	#
107	706	9	68	#
108	706	10	68	#
109	706	11	68	#
110	706	12	68	#
111	706	13	68	#
112	706	14	68	#
113	706	15	68	#
114	706	16	68	#
115	706	17	68	#
116	706	18	68	#
117	706	19	68	#
118	706	20	68	#
119	706	21	68	#
120	706	22	68	#
121	706	23	68	#
122	706	24	68	#
123	706	25	68	#
124	706	26	68	#
125	706	27	68	#
126	706	28	68	#
127	706	29	68	#
128	706	30	68	#
129	706	31	68	#
130	706	32	68	#
131	706	33	68	#
132	706	34	68	#
133	706	35	68	#
134	706	36	68	#
135	706	37	68	#
136	706	38	68	#
137	706	39	68	#
138	706	40	68	#
139	706	41	68	#
140	706	42	68	#
141	706	43	68	#
142	706	44	68	#
143	706	45	68	#
144	706	46	68	#
145	706	47	68	#
146	706	48	68	#
147	706	49	68	#
148	706	50	68	#
149	706	51	68	#
150	706	52	68	#
151	706	53	68	#
152	706	54	68	#
153	706	55	68	#
154	706	56	68	#
155	706	57	68	#
156	682	58	68	#
157	682	59	68	#
158	2467	0	1	2	69	#
159	2467	1	2	3	69	#
160	2467	2	3	4	69	#
161	2467	3	4	5	69	#
162	2467	4	5	6	69	#
163	2467	5	6	7	69	#
164	2467	6	7	8	69	#
165	2467	7	8	9	69	#
166	2467	8	9	10	69	#
167	2467	9	10	11	69	#
168	2467	10	11	12	69	#
169	2467	11	12	13	69	#
170	2467	12	13	14	69	#
171	2467	13	14	15	69	#
172	2467	14	15	16	69	#
173	2467	15	16	17	69	#
174	2467	16	17	18	69	#
175	2467	17	18	19	69	#
176	2467	18	19	20	69	#
177	2467	19	20	21	69	#
178	2467	20	21	22	69	#
179	2467	21	22	23	69	#
180	2467	22	23	24	69	#
181	2467	23	24	25	69	#
182	2467	24	25	26	69	#
183	2467	25	26	27	69	#
184	2467	26	27	28	69	#
185	2467	27	28	29	69	#
186	2467	28	29	30	69	#
187	2467	29	30	31	69	#
188	2467	30	31	32	69	#
