%% File generated by CATS v.2.1Tue Aug 20 18:58:11 2019

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 75; Bids: 750; Distribution: scheduling; Runs: 10; Seed: 1566345662
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 75
bids 766
dummy 16

0	6861	0	1	2	3	75	#
1	6861	1	2	3	4	75	#
2	6861	2	3	4	5	75	#
3	6861	3	4	5	6	75	#
4	6861	4	5	6	7	75	#
5	6861	5	6	7	8	75	#
6	6861	6	7	8	9	75	#
7	6861	7	8	9	10	75	#
8	6861	8	9	10	11	75	#
9	6861	9	10	11	12	75	#
10	6861	10	11	12	13	75	#
11	6861	11	12	13	14	75	#
12	6861	12	13	14	15	75	#
13	6861	13	14	15	16	75	#
14	6861	14	15	16	17	75	#
15	6861	15	16	17	18	75	#
16	6861	16	17	18	19	75	#
17	6861	17	18	19	20	75	#
18	6861	18	19	20	21	75	#
19	6861	19	20	21	22	75	#
20	6861	20	21	22	23	75	#
21	6861	21	22	23	24	75	#
22	6861	22	23	24	25	75	#
23	6861	23	24	25	26	75	#
24	6861	24	25	26	27	75	#
25	6861	25	26	27	28	75	#
26	6861	26	27	28	29	75	#
27	6861	27	28	29	30	75	#
28	6861	28	29	30	31	75	#
29	6861	29	30	31	32	75	#
30	6861	30	31	32	33	75	#
31	6861	31	32	33	34	75	#
32	6861	32	33	34	35	75	#
33	6861	33	34	35	36	75	#
34	6861	34	35	36	37	75	#
35	6861	35	36	37	38	75	#
36	4919	36	37	38	39	75	#
37	4919	37	38	39	40	75	#
38	4919	38	39	40	41	75	#
39	4919	39	40	41	42	75	#
40	4919	40	41	42	43	75	#
41	4919	41	42	43	44	75	#
42	4919	42	43	44	45	75	#
43	4919	43	44	45	46	75	#
44	4919	44	45	46	47	75	#
45	4919	45	46	47	48	75	#
46	4919	46	47	48	49	75	#
47	4919	47	48	49	50	75	#
48	4919	48	49	50	51	75	#
49	4919	49	50	51	52	75	#
50	4919	50	51	52	53	75	#
51	4656	51	52	53	54	75	#
52	4656	52	53	54	55	75	#
53	4656	53	54	55	56	75	#
54	1404	0	76	#
55	1404	1	76	#
56	1404	2	76	#
57	1404	3	76	#
58	1404	4	76	#
59	1404	5	76	#
60	1404	6	76	#
61	1404	7	76	#
62	1404	8	76	#
63	1404	9	76	#
64	1404	10	76	#
65	1404	11	76	#
66	1404	12	76	#
67	1404	13	76	#
68	1404	14	76	#
69	1404	15	76	#
70	1404	16	76	#
71	1404	17	76	#
72	1404	18	76	#
73	1404	19	76	#
74	1404	20	76	#
75	1404	21	76	#
76	1404	22	76	#
77	1404	23	76	#
78	1404	24	76	#
79	1404	25	76	#
80	1404	26	76	#
81	1404	27	76	#
82	1404	28	76	#
83	1404	29	76	#
84	1404	30	76	#
85	1404	31	76	#
86	1404	32	76	#
87	1404	33	76	#
88	1404	34	76	#
89	1404	35	76	#
90	1404	36	76	#
91	1404	37	76	#
92	1404	38	76	#
93	1404	39	76	#
94	1404	40	76	#
95	1404	41	76	#
96	1404	42	76	#
97	1404	43	76	#
98	1404	44	76	#
99	1404	45	76	#
100	1404	46	76	#
101	1404	47	76	#
102	1404	48	76	#
103	1404	49	76	#
104	1404	50	76	#
105	1404	51	76	#
106	1404	52	76	#
107	1404	53	76	#
108	1404	54	76	#
109	1404	55	76	#
110	1404	56	76	#
111	1404	57	76	#
112	1404	58	76	#
113	1404	59	76	#
114	1404	60	76	#
115	1404	61	76	#
116	1404	62	76	#
117	1404	63	76	#
118	1404	64	76	#
119	1404	65	76	#
120	1404	66	76	#
121	1404	67	76	#
122	1404	68	76	#
123	1404	69	76	#
124	1309	70	76	#
125	1309	71	76	#
126	1309	72	76	#
127	1309	73	76	#
128	1309	74	76	#
129	16816	0	1	2	3	4	5	6	7	8	77	#
130	16816	1	2	3	4	5	6	7	8	9	77	#
131	16816	2	3	4	5	6	7	8	9	10	77	#
132	16816	3	4	5	6	7	8	9	10	11	77	#
133	16816	4	5	6	7	8	9	10	11	12	77	#
134	16816	5	6	7	8	9	10	11	12	13	77	#
135	16816	6	7	8	9	10	11	12	13	14	77	#
136	16816	7	8	9	10	11	12	13	14	15	77	#
137	16816	8	9	10	11	12	13	14	15	16	77	#
138	16816	9	10	11	12	13	14	15	16	17	77	#
139	16816	10	11	12	13	14	15	16	17	18	77	#
140	16816	11	12	13	14	15	16	17	18	19	77	#
141	16816	12	13	14	15	16	17	18	19	20	77	#
142	16816	13	14	15	16	17	18	19	20	21	77	#
143	16816	14	15	16	17	18	19	20	21	22	77	#
144	16816	15	16	17	18	19	20	21	22	23	77	#
145	16816	16	17	18	19	20	21	22	23	24	77	#
146	16816	17	18	19	20	21	22	23	24	25	77	#
147	16816	18	19	20	21	22	23	24	25	26	77	#
148	16816	19	20	21	22	23	24	25	26	27	77	#
149	16816	20	21	22	23	24	25	26	27	28	77	#
150	16816	21	22	23	24	25	26	27	28	29	77	#
151	16816	22	23	24	25	26	27	28	29	30	77	#
152	16816	23	24	25	26	27	28	29	30	31	77	#
153	16816	24	25	26	27	28	29	30	31	32	77	#
154	16816	25	26	27	28	29	30	31	32	33	77	#
155	16816	26	27	28	29	30	31	32	33	34	77	#
156	16816	27	28	29	30	31	32	33	34	35	77	#
157	16816	28	29	30	31	32	33	34	35	36	77	#
158	16816	29	30	31	32	33	34	35	36	37	77	#
159	16816	30	31	32	33	34	35	36	37	38	77	#
160	16816	31	32	33	34	35	36	37	38	39	77	#
161	16816	32	33	34	35	36	37	38	39	40	77	#
162	11027	33	34	35	36	37	38	39	40	41	77	#
163	11027	34	35	36	37	38	39	40	41	42	77	#
164	11027	35	36	37	38	39	40	41	42	43	77	#
165	11027	36	37	38	39	40	41	42	43	44	77	#
166	11027	37	38	39	40	41	42	43	44	45	77	#
167	11027	38	39	40	41	42	43	44	45	46	77	#
168	11027	39	40	41	42	43	44	45	46	47	77	#
169	11027	40	41	42	43	44	45	46	47	48	77	#
170	11027	41	42	43	44	45	46	47	48	49	77	#
171	11027	42	43	44	45	46	47	48	49	50	77	#
172	11027	43	44	45	46	47	48	49	50	51	77	#
173	11027	44	45	46	47	48	49	50	51	52	77	#
174	11027	45	46	47	48	49	50	51	52	53	77	#
175	11027	46	47	48	49	50	51	52	53	54	77	#
176	11027	47	48	49	50	51	52	53	54	55	77	#
177	11027	48	49	50	51	52	53	54	55	56	77	#
178	11027	49	50	51	52	53	54	55	56	57	77	#
179	11027	50	51	52	53	54	55	56	57	58	77	#
180	11027	51	52	53	54	55	56	57	58	59	77	#
181	11027	52	53	54	55	56	57	58	59	60	77	#
182	11027	53	54	55	56	57	58	59	60	61	77	#
183	4594	0	1	2	3	4	5	78	#
