%% File generated by CATS v.2.1Mon Aug 19 19:12:48 2019

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 60; Bids: 1200; Distribution: matching; Runs: 10; Seed: 1566251087
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 60
bids 1201
dummy 156

0	1160	42	53	60	#
1	783	42	57	60	#
2	870	46	57	60	#
3	1626	34	45	61	#
4	1097	34	49	61	#
5	988	34	53	61	#
6	889	34	57	61	#
7	1219	38	49	61	#
8	1097	38	53	61	#
9	988	38	57	61	#
10	1219	42	53	61	#
11	1097	42	57	61	#
12	1219	46	57	61	#
13	2656	6	44	62	#
14	1793	6	48	62	#
15	1613	6	52	62	#
16	1452	6	56	62	#
17	1992	10	48	62	#
18	1793	10	52	62	#
19	1613	10	56	62	#
20	1992	14	52	62	#
21	1793	14	56	62	#
22	1992	18	56	62	#
23	5147	41	55	63	#
24	3474	41	59	63	#
25	3860	45	59	63	#
26	3832	17	48	64	#
27	2587	17	52	64	#
28	2328	17	56	64	#
29	2874	21	52	64	#
30	2587	21	56	64	#
31	2874	25	56	64	#
32	3764	39	49	65	#
33	2541	39	53	65	#
34	2287	39	57	65	#
35	2823	43	53	65	#
36	2541	43	57	65	#
37	2823	47	57	65	#
38	4508	11	48	66	#
39	3043	11	52	66	#
40	2739	11	56	66	#
41	3381	15	52	66	#
42	3043	15	56	66	#
43	3381	19	56	66	#
44	5032	27	37	67	#
45	3397	27	41	67	#
46	3057	27	45	67	#
47	2752	27	49	67	#
48	3774	31	41	67	#
49	3397	31	45	67	#
50	3057	31	49	67	#
51	3774	35	45	67	#
52	3397	35	49	67	#
53	3774	39	49	67	#
54	2911	29	43	68	#
55	1965	29	47	68	#
56	1769	29	51	68	#
57	1592	29	55	68	#
58	2183	33	47	68	#
59	1965	33	51	68	#
60	1769	33	55	68	#
61	2183	37	51	68	#
62	1965	37	55	68	#
63	2183	41	55	68	#
64	3915	0	43	69	#
65	2643	0	47	69	#
66	2379	0	51	69	#
67	2141	0	55	69	#
68	2937	4	47	69	#
69	2643	4	51	69	#
70	2379	4	55	69	#
71	2937	8	51	69	#
72	2643	8	55	69	#
73	2937	12	55	69	#
74	1973	5	19	70	#
75	1332	5	23	70	#
76	1199	5	27	70	#
77	1079	5	31	70	#
78	1480	9	23	70	#
79	1332	9	27	70	#
80	1199	9	31	70	#
81	1480	13	27	70	#
82	1332	13	31	70	#
83	1480	17	31	70	#
84	7604	15	52	71	#
85	5132	15	56	71	#
86	5703	19	56	71	#
87	1932	17	30	72	#
88	1304	17	34	72	#
89	1174	17	38	72	#
90	1056	17	42	72	#
91	1449	21	34	72	#
92	1304	21	38	72	#
93	1174	21	42	72	#
94	1449	25	38	72	#
95	1304	25	42	72	#
96	1449	29	42	72	#
97	2911	3	13	73	#
98	2620	3	17	73	#
99	2358	3	21	73	#
100	2911	7	17	73	#
101	2620	7	21	73	#
102	2911	11	21	73	#
103	6244	12	45	74	#
104	4215	12	49	74	#
105	3793	12	53	74	#
106	3414	12	57	74	#
107	4683	16	49	74	#
108	4215	16	53	74	#
109	3793	16	57	74	#
110	4683	20	53	74	#
111	4215	20	57	74	#
112	4683	24	57	74	#
113	6101	15	52	75	#
114	4118	15	56	75	#
115	4576	19	56	75	#
116	4735	0	33	76	#
117	4262	0	37	76	#
118	3835	0	41	76	#
119	4735	4	37	76	#
120	4262	4	41	76	#
121	4735	8	41	76	#
122	1950	43	53	77	#
123	1316	43	57	77	#
124	1463	47	57	77	#
125	5244	8	41	78	#
126	3540	8	45	78	#
127	3186	8	49	78	#
128	2867	8	53	78	#
129	3933	12	45	78	#
130	3540	12	49	78	#
131	3186	12	53	78	#
132	3933	16	49	78	#
133	3540	16	53	78	#
134	3933	20	53	78	#
135	1167	1	14	79	#
136	788	1	18	79	#
137	709	1	22	79	#
138	638	1	26	79	#
139	875	5	18	79	#
140	788	5	22	79	#
141	709	5	26	79	#
142	875	9	22	79	#
143	788	9	26	79	#
144	875	13	26	79	#
145	935	5	18	80	#
146	631	5	22	80	#
147	568	5	26	80	#
148	511	5	30	80	#
149	701	9	22	80	#
150	631	9	26	80	#
151	568	9	30	80	#
152	701	13	26	80	#
153	631	13	30	80	#
154	701	17	30	80	#
155	9290	7	44	81	#
156	6271	7	48	81	#
157	5643	7	52	81	#
158	5079	7	56	81	#
159	6967	11	48	81	#
160	6271	11	52	81	#
161	5643	11	56	81	#
162	6967	15	52	81	#
163	6271	15	56	81	#
164	6967	19	56	81	#
165	8125	11	48	82	#
166	5484	11	52	82	#
167	4936	11	56	82	#
168	6094	15	52	82	#
169	5484	15	56	82	#
170	6094	19	56	82	#
171	8772	0	43	83	#
172	5921	0	47	83	#
173	5329	0	51	83	#
174	4796	0	55	83	#
175	6579	4	47	83	#
176	5921	4	51	83	#
177	5329	4	55	83	#
178	6579	8	51	83	#
179	5921	8	55	83	#
180	6579	12	55	83	#
181	9227	4	47	84	#
182	6228	4	51	84	#
183	5605	4	55	84	#
184	5045	4	59	84	#
185	6920	8	51	84	#
186	6228	8	55	84	#
187	5605	8	59	84	#
188	6920	12	55	84	#
189	6228	12	59	84	#
190	6920	16	59	84	#
191	2234	10	48	85	#
192	1508	10	52	85	#
193	1357	10	56	85	#
194	1676	14	52	85	#
195	1508	14	56	85	#
196	1676	18	56	85	#
197	5701	10	48	86	#
198	3848	10	52	86	#
199	3463	10	56	86	#
200	4275	14	52	86	#
201	3848	14	56	86	#
202	4275	18	56	86	#
203	1968	3	13	87	#
204	1328	3	17	87	#
205	1195	3	21	87	#
206	1076	3	25	87	#
207	1476	7	17	87	#
208	1328	7	21	87	#
209	1195	7	25	87	#
210	1476	11	21	87	#
211	1328	11	25	87	#
212	1476	15	25	87	#
213	3049	0	43	88	#
214	2744	0	47	88	#
215	2470	0	51	88	#
216	3049	4	47	88	#
217	2744	4	51	88	#
218	3049	8	51	88	#
219	3783	0	42	89	#
220	3404	0	46	89	#
221	3064	0	50	89	#
222	3783	4	46	89	#
223	3404	4	50	89	#
224	3783	8	50	89	#
225	5993	3	40	90	#
