%% File generated by CATS v.2.1Tue Aug 20 18:57:00 2019

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 40; Bids: 3200; Distribution: matching; Runs: 10; Seed: 1566345231
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 40
bids 3204
dummy 708

0	4268	2	36	40	#
1	10402	1	28	41	#
2	7021	1	32	41	#
3	6319	1	36	41	#
4	7801	5	32	41	#
5	7021	5	36	41	#
6	7801	9	36	41	#
7	9102	22	29	42	#
8	6144	22	33	42	#
9	5529	22	37	42	#
10	6826	26	33	42	#
11	6144	26	37	42	#
12	6826	30	37	42	#
13	8709	1	28	43	#
14	5879	1	32	43	#
15	5291	1	36	43	#
16	6532	5	32	43	#
17	5879	5	36	43	#
18	6532	9	36	43	#
19	10202	0	38	44	#
20	3842	3	36	45	#
21	6954	2	36	46	#
22	6562	3	36	47	#
23	3876	3	36	48	#
24	7394	3	36	49	#
25	7406	26	33	50	#
26	4999	26	37	50	#
27	5555	30	37	50	#
28	6504	1	10	51	#
29	4390	1	14	51	#
30	3951	1	18	51	#
31	3556	1	22	51	#
32	4878	5	14	51	#
33	4390	5	18	51	#
34	3951	5	22	51	#
35	4878	9	18	51	#
36	4390	9	22	51	#
37	4878	13	22	51	#
38	8862	26	33	52	#
39	5982	26	37	52	#
40	6647	30	37	52	#
41	10321	2	36	53	#
42	6741	4	33	54	#
43	4550	4	37	54	#
44	5056	8	37	54	#
45	11252	0	38	55	#
46	4695	25	34	56	#
47	3169	25	38	56	#
48	3521	29	38	56	#
49	7828	3	36	57	#
50	7966	0	39	58	#
51	4830	0	39	59	#
52	9055	2	36	60	#
53	9192	3	36	61	#
54	7203	25	35	62	#
55	4862	25	39	62	#
56	5402	29	39	62	#
57	6135	6	13	63	#
58	4141	6	17	63	#
59	3727	6	21	63	#
60	3354	6	25	63	#
61	4601	10	17	63	#
62	4141	10	21	63	#
63	3727	10	25	63	#
64	4601	14	21	63	#
65	4141	14	25	63	#
66	4601	18	25	63	#
67	5053	0	38	64	#
68	6811	2	36	65	#
69	6511	2	9	66	#
70	4395	2	13	66	#
71	3955	2	17	66	#
72	3560	2	21	66	#
73	4883	6	13	66	#
74	4395	6	17	66	#
75	3955	6	21	66	#
76	4883	10	17	66	#
77	4395	10	21	66	#
78	4883	14	21	66	#
79	7625	0	38	67	#
80	4519	3	36	68	#
81	10391	0	38	69	#
82	7292	23	29	70	#
83	4922	23	33	70	#
84	4430	23	37	70	#
85	5469	27	33	70	#
86	4922	27	37	70	#
87	5469	31	37	70	#
88	4210	3	36	71	#
89	4980	9	18	72	#
90	3362	9	22	72	#
91	3025	9	26	72	#
92	2723	9	30	72	#
93	3735	13	22	72	#
94	3362	13	26	72	#
95	3025	13	30	72	#
96	3735	17	26	72	#
97	3362	17	30	72	#
98	3735	21	30	72	#
99	5953	0	39	73	#
100	7249	1	28	74	#
101	6524	1	32	74	#
102	5872	1	36	74	#
103	7249	5	32	74	#
104	6524	5	36	74	#
105	7249	9	36	74	#
106	6648	6	13	75	#
107	4487	6	17	75	#
108	4039	6	21	75	#
109	3635	6	25	75	#
110	4986	10	17	75	#
111	4487	10	21	75	#
112	4039	10	25	75	#
113	4986	14	21	75	#
114	4487	14	25	75	#
115	4986	18	25	75	#
116	9068	3	36	76	#
117	5808	26	33	77	#
118	3920	26	37	77	#
119	4356	30	37	77	#
120	7814	0	39	78	#
121	5846	1	10	79	#
122	3946	1	14	79	#
123	3552	1	18	79	#
124	3197	1	22	79	#
125	4385	5	14	79	#
126	3946	5	18	79	#
127	3552	5	22	79	#
128	4385	9	18	79	#
129	3946	9	22	79	#
130	4385	13	22	79	#
131	11601	0	38	80	#
132	6779	23	29	81	#
133	4576	23	33	81	#
134	4118	23	37	81	#
135	5084	27	33	81	#
136	4576	27	37	81	#
137	5084	31	37	81	#
138	6950	1	10	82	#
139	4691	1	14	82	#
140	4222	1	18	82	#
141	3800	1	22	82	#
142	5213	5	14	82	#
143	4691	5	18	82	#
144	4222	5	22	82	#
145	5213	9	18	82	#
146	4691	9	22	82	#
147	5213	13	22	82	#
148	4692	2	36	83	#
149	5177	17	27	84	#
150	3495	17	31	84	#
151	3145	17	35	84	#
152	2831	17	39	84	#
153	3883	21	31	84	#
