%% File generated by CATS v.2.1Tue Aug 20 18:57:00 2019

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 20; Bids: 800; Distribution: matching; Runs: 10; Seed: 1566345214
% Matching Distribution Parameters:
% Max airport price       = 5
% Early takeoff deviation = 1
% Late takeoff deviation  = 2
% Early landing deviation = 1
% Late landing deviation  = 2
% Deviation               = 0.500000
% Delay coefficient       = 0.900000
% Amount late coefficient = 0.750000



goods 20
bids 801
dummy 252

0	9522	9	14	20	#
1	6428	9	18	20	#
2	7142	13	18	20	#
3	1553	1	12	21	#
4	1397	1	16	21	#
5	1553	5	16	21	#
6	3100	0	18	22	#
7	1452	3	16	23	#
8	1078	3	16	24	#
9	1582	0	19	25	#
10	3673	2	16	26	#
11	6576	2	5	27	#
12	5919	2	9	27	#
13	5327	2	13	27	#
14	6576	6	9	27	#
15	5919	6	13	27	#
16	6576	10	13	27	#
17	6044	6	9	28	#
18	4080	6	13	28	#
19	3672	6	17	28	#
20	4533	10	13	28	#
21	4080	10	17	28	#
22	4533	14	17	28	#
23	6716	0	18	29	#
24	12952	9	14	30	#
25	8742	9	18	30	#
26	9714	13	18	30	#
27	1875	3	5	31	#
28	1688	3	9	31	#
29	1519	3	13	31	#
30	1875	7	9	31	#
31	1688	7	13	31	#
32	1875	11	13	31	#
33	5608	11	13	32	#
34	3785	11	17	32	#
35	4206	15	17	32	#
36	2640	0	18	33	#
37	3839	1	12	34	#
38	2591	1	16	34	#
39	2879	5	16	34	#
40	4451	3	5	35	#
41	4006	3	9	35	#
42	3605	3	13	35	#
43	4451	7	9	35	#
44	4006	7	13	35	#
45	4451	11	13	35	#
46	5729	0	18	36	#
47	3690	0	18	37	#
48	2777	1	12	38	#
49	2499	1	16	38	#
50	2777	5	16	38	#
51	10237	9	14	39	#
52	6910	9	18	39	#
53	7678	13	18	39	#
54	5577	0	18	40	#
55	1582	1	12	41	#
56	1424	1	16	41	#
57	1582	5	16	41	#
58	4969	2	16	42	#
59	5265	1	12	43	#
60	3554	1	16	43	#
61	3949	5	16	43	#
62	6663	2	5	44	#
63	5997	2	9	44	#
64	5397	2	13	44	#
65	6663	6	9	44	#
66	5997	6	13	44	#
67	6663	10	13	44	#
68	12208	6	9	45	#
69	8240	6	13	45	#
70	7416	6	17	45	#
71	9156	10	13	45	#
72	8240	10	17	45	#
73	9156	14	17	45	#
74	11352	10	13	46	#
75	7662	10	17	46	#
76	8514	14	17	46	#
77	4046	11	13	47	#
78	2731	11	17	47	#
79	3034	15	17	47	#
80	1095	3	16	48	#
81	6491	2	5	49	#
82	4382	2	9	49	#
83	3944	2	13	49	#
84	3549	2	17	49	#
85	4869	6	9	49	#
86	4382	6	13	49	#
87	3944	6	17	49	#
88	4869	10	13	49	#
89	4382	10	17	49	#
90	4869	14	17	49	#
91	945	0	19	50	#
92	747	3	16	51	#
93	9302	2	5	52	#
94	8372	2	9	52	#
95	7535	2	13	52	#
96	9302	6	9	52	#
97	8372	6	13	52	#
98	9302	10	13	52	#
99	3777	3	5	53	#
100	3400	3	9	53	#
101	3060	3	13	53	#
102	3777	7	9	53	#
103	3400	7	13	53	#
