%% File generated by CATS v.2.1Tue Aug 20 18:58:11 2019

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 70; Bids: 700; Distribution: scheduling; Runs: 10; Seed: 1566345656
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 70
bids 701
dummy 17

0	816	0	70	#
1	816	1	70	#
2	816	2	70	#
3	816	3	70	#
4	816	4	70	#
5	816	5	70	#
6	816	6	70	#
7	816	7	70	#
8	816	8	70	#
9	816	9	70	#
10	816	10	70	#
11	816	11	70	#
12	816	12	70	#
13	816	13	70	#
14	816	14	70	#
15	816	15	70	#
16	816	16	70	#
17	816	17	70	#
18	816	18	70	#
19	816	19	70	#
20	816	20	70	#
21	816	21	70	#
22	816	22	70	#
23	816	23	70	#
24	816	24	70	#
25	816	25	70	#
26	816	26	70	#
27	816	27	70	#
28	816	28	70	#
29	816	29	70	#
30	816	30	70	#
31	5288	0	1	2	3	4	71	#
32	5288	1	2	3	4	5	71	#
33	5288	2	3	4	5	6	71	#
34	5288	3	4	5	6	7	71	#
35	5288	4	5	6	7	8	71	#
36	5288	5	6	7	8	9	71	#
37	5288	6	7	8	9	10	71	#
38	5288	7	8	9	10	11	71	#
39	5288	8	9	10	11	12	71	#
40	5288	9	10	11	12	13	71	#
41	5288	10	11	12	13	14	71	#
42	5288	11	12	13	14	15	71	#
43	5288	12	13	14	15	16	71	#
44	5288	13	14	15	16	17	71	#
45	5288	14	15	16	17	18	71	#
46	5288	15	16	17	18	19	71	#
47	5288	16	17	18	19	20	71	#
48	5288	17	18	19	20	21	71	#
49	5313	0	1	2	3	72	#
50	5313	1	2	3	4	72	#
51	5313	2	3	4	5	72	#
52	5313	3	4	5	6	72	#
53	5313	4	5	6	7	72	#
54	5313	5	6	7	8	72	#
55	5313	6	7	8	9	72	#
56	5313	7	8	9	10	72	#
57	5313	8	9	10	11	72	#
58	5313	9	10	11	12	72	#
59	5313	10	11	12	13	72	#
60	5313	11	12	13	14	72	#
61	5313	12	13	14	15	72	#
62	5313	13	14	15	16	72	#
63	5313	14	15	16	17	72	#
64	5313	15	16	17	18	72	#
65	5313	16	17	18	19	72	#
66	5313	17	18	19	20	72	#
67	5313	18	19	20	21	72	#
68	5313	19	20	21	22	72	#
69	5313	20	21	22	23	72	#
70	1940	21	22	23	24	72	#
71	1940	22	23	24	25	72	#
72	1940	23	24	25	26	72	#
73	1940	24	25	26	27	72	#
74	1940	25	26	27	28	72	#
75	1940	26	27	28	29	72	#
76	1940	27	28	29	30	72	#
77	1940	28	29	30	31	72	#
78	1940	29	30	31	32	72	#
79	1940	30	31	32	33	72	#
80	1940	31	32	33	34	72	#
81	1940	32	33	34	35	72	#
82	1940	33	34	35	36	72	#
83	1940	34	35	36	37	72	#
84	1940	35	36	37	38	72	#
85	1940	36	37	38	39	72	#
86	1940	37	38	39	40	72	#
87	1940	38	39	40	41	72	#
88	1940	39	40	41	42	72	#
89	1940	40	41	42	43	72	#
90	1940	41	42	43	44	72	#
91	1940	42	43	44	45	72	#
92	1940	43	44	45	46	72	#
93	1940	44	45	46	47	72	#
94	1940	45	46	47	48	72	#
95	1940	46	47	48	49	72	#
96	1940	47	48	49	50	72	#
97	1940	48	49	50	51	72	#
98	1940	49	50	51	52	72	#
99	1940	50	51	52	53	72	#
100	1940	51	52	53	54	72	#
101	1940	52	53	54	55	72	#
102	1940	53	54	55	56	72	#
103	1940	54	55	56	57	72	#
104	1940	55	56	57	58	72	#
105	1940	56	57	58	59	72	#
106	1940	57	58	59	60	72	#
107	1940	58	59	60	61	72	#
108	1940	59	60	61	62	72	#
109	1940	60	61	62	63	72	#
110	1797	61	62	63	64	72	#
111	1797	62	63	64	65	72	#
112	1797	63	64	65	66	72	#
113	1797	64	65	66	67	72	#
114	1797	65	66	67	68	72	#
115	1771	66	67	68	69	72	#
116	7426	0	1	2	3	73	#
117	7426	1	2	3	4	73	#
118	7426	2	3	4	5	73	#
119	7426	3	4	5	6	73	#
120	7426	4	5	6	7	73	#
121	7426	5	6	7	8	73	#
122	7426	6	7	8	9	73	#
123	7426	7	8	9	10	73	#
124	7426	8	9	10	11	73	#
125	7426	9	10	11	12	73	#
126	7426	10	11	12	13	73	#
127	7426	11	12	13	14	73	#
128	7426	12	13	14	15	73	#
129	7426	13	14	15	16	73	#
130	7426	14	15	16	17	73	#
131	7426	15	16	17	18	73	#
132	7426	16	17	18	19	73	#
133	7426	17	18	19	20	73	#
134	7426	18	19	20	21	73	#
135	7426	19	20	21	22	73	#
136	7426	20	21	22	23	73	#
137	7426	21	22	23	24	73	#
138	7426	22	23	24	25	73	#
139	7426	23	24	25	26	73	#
140	7426	24	25	26	27	73	#
141	7426	25	26	27	28	73	#
142	7426	26	27	28	29	73	#
143	7426	27	28	29	30	73	#
144	7426	28	29	30	31	73	#
145	7426	29	30	31	32	73	#
146	7426	30	31	32	33	73	#
147	7426	31	32	33	34	73	#
148	7426	32	33	34	35	73	#
149	11555	0	1	2	3	4	5	6	7	8	9	74	#
150	11555	1	2	3	4	5	6	7	8	9	10	74	#
151	11555	2	3	4	5	6	7	8	9	10	11	74	#
152	11555	3	4	5	6	7	8	9	10	11	12	74	#
153	11555	4	5	6	7	8	9	10	11	12	13	74	#
154	11555	5	6	7	8	9	10	11	12	13	14	74	#
155	11555	6	7	8	9	10	11	12	13	14	15	74	#
156	11555	7	8	9	10	11	12	13	14	15	16	74	#
157	11555	8	9	10	11	12	13	14	15	16	17	74	#
158	11555	9	10	11	12	13	14	15	16	17	18	74	#
159	11555	10	11	12	13	14	15	16	17	18	19	74	#
160	11555	11	12	13	14	15	16	17	18	19	20	74	#
161	7222	12	13	14	15	16	17	18	19	20	21	74	#
162	7222	13	14	15	16	17	18	19	20	21	22	74	#
163	7222	14	15	16	17	18	19	20	21	22	23	74	#
164	7222	15	16	17	18	19	20	21	22	23	24	74	#
165	7222	16	17	18	19	20	21	22	23	24	25	74	#
166	7222	17	18	19	20	21	22	23	24	25	26	74	#
