%% File generated by CATS v.2.1Mon Aug 19 20:47:02 2019

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 75; Bids: 3000; Distribution: scheduling; Runs: 10; Seed: 1566267832
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 75
bids 3028
dummy 51

0	6148	0	1	2	3	4	75	#
1	6148	1	2	3	4	5	75	#
2	889	0	76	#
3	889	1	76	#
4	889	2	76	#
5	889	3	76	#
6	889	4	76	#
7	889	5	76	#
8	889	6	76	#
9	889	7	76	#
10	889	8	76	#
11	889	9	76	#
12	889	10	76	#
13	889	11	76	#
14	889	12	76	#
15	889	13	76	#
16	889	14	76	#
17	889	15	76	#
18	889	16	76	#
19	889	17	76	#
20	889	18	76	#
21	889	19	76	#
22	889	20	76	#
23	889	21	76	#
24	889	22	76	#
25	889	23	76	#
26	889	24	76	#
27	889	25	76	#
28	889	26	76	#
29	889	27	76	#
30	889	28	76	#
31	889	29	76	#
32	889	30	76	#
33	889	31	76	#
34	889	32	76	#
35	889	33	76	#
36	889	34	76	#
37	889	35	76	#
38	889	36	76	#
39	889	37	76	#
40	889	38	76	#
41	889	39	76	#
42	889	40	76	#
43	889	41	76	#
44	889	42	76	#
45	889	43	76	#
46	889	44	76	#
47	889	45	76	#
48	889	46	76	#
49	889	47	76	#
50	889	48	76	#
51	889	49	76	#
52	889	50	76	#
53	889	51	76	#
54	889	52	76	#
55	889	53	76	#
56	889	54	76	#
57	738	55	76	#
58	738	56	76	#
59	738	57	76	#
60	738	58	76	#
61	738	59	76	#
62	738	60	76	#
63	738	61	76	#
64	738	62	76	#
65	738	63	76	#
66	738	64	76	#
67	738	65	76	#
68	695	66	76	#
69	695	67	76	#
70	695	68	76	#
71	695	69	76	#
72	648	70	76	#
73	648	71	76	#
74	648	72	76	#
75	648	73	76	#
76	648	74	76	#
77	1240	0	77	#
78	1240	1	77	#
79	1240	2	77	#
80	1240	3	77	#
81	1240	4	77	#
82	1240	5	77	#
83	1240	6	77	#
84	1240	7	77	#
85	1240	8	77	#
86	1240	9	77	#
87	1240	10	77	#
88	1240	11	77	#
89	1240	12	77	#
90	1240	13	77	#
91	1240	14	77	#
92	1240	15	77	#
93	1240	16	77	#
94	1240	17	77	#
95	1240	18	77	#
96	1240	19	77	#
97	1240	20	77	#
98	1240	21	77	#
99	1240	22	77	#
100	1240	23	77	#
101	1240	24	77	#
102	1240	25	77	#
103	1240	26	77	#
104	1240	27	77	#
105	1240	28	77	#
106	1240	29	77	#
107	1240	30	77	#
108	1240	31	77	#
109	1240	32	77	#
110	1240	33	77	#
111	1240	34	77	#
112	1240	35	77	#
113	1240	36	77	#
114	1240	37	77	#
115	1240	38	77	#
116	1240	39	77	#
117	1240	40	77	#
118	1240	41	77	#
119	1240	42	77	#
120	1240	43	77	#
121	1240	44	77	#
122	1240	45	77	#
123	1240	46	77	#
124	1240	47	77	#
125	1240	48	77	#
126	1240	49	77	#
127	1240	50	77	#
128	1240	51	77	#
129	1240	52	77	#
130	1240	53	77	#
131	1240	54	77	#
132	1240	55	77	#
133	1240	56	77	#
134	1240	57	77	#
135	1240	58	77	#
136	1240	59	77	#
137	1240	60	77	#
138	1240	61	77	#
139	1036	62	77	#
140	1036	63	77	#
141	1036	64	77	#
142	1036	65	77	#
143	1036	66	77	#
144	1036	67	77	#
145	1036	68	77	#
146	1036	69	77	#
147	1036	70	77	#
148	1036	71	77	#
149	1036	72	77	#
150	1036	73	77	#
151	1022	74	77	#
152	6922	0	1	2	3	4	5	6	7	78	#
153	6922	1	2	3	4	5	6	7	8	78	#
154	6922	2	3	4	5	6	7	8	9	78	#
155	6922	3	4	5	6	7	8	9	10	78	#
156	6922	4	5	6	7	8	9	10	11	78	#
157	6922	5	6	7	8	9	10	11	12	78	#
158	1629	6	7	8	9	10	11	12	13	78	#
159	1629	7	8	9	10	11	12	13	14	78	#
160	1629	8	9	10	11	12	13	14	15	78	#
161	1629	9	10	11	12	13	14	15	16	78	#
162	1629	10	11	12	13	14	15	16	17	78	#
163	1629	11	12	13	14	15	16	17	18	78	#
164	1629	12	13	14	15	16	17	18	19	78	#
165	1629	13	14	15	16	17	18	19	20	78	#
166	1629	14	15	16	17	18	19	20	21	78	#
