%% File generated by CATS v.2.1Mon Aug 19 20:46:23 2019

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 60; Bids: 1200; Distribution: scheduling; Runs: 10; Seed: 1566267702
% Scheduling Distribution Parameters:
% max_length                = 10
% deviation                 = 0.500000
% prob_additional_deadline  = 0.700000
% additivity                = 0.200000



goods 60
bids 1207
dummy 29

0	13189	0	1	2	3	4	5	6	7	8	9	60	#
1	13189	1	2	3	4	5	6	7	8	9	10	60	#
2	13189	2	3	4	5	6	7	8	9	10	11	60	#
3	13189	3	4	5	6	7	8	9	10	11	12	60	#
4	13189	4	5	6	7	8	9	10	11	12	13	60	#
5	13189	5	6	7	8	9	10	11	12	13	14	60	#
6	13189	6	7	8	9	10	11	12	13	14	15	60	#
7	13189	7	8	9	10	11	12	13	14	15	16	60	#
8	13189	8	9	10	11	12	13	14	15	16	17	60	#
9	13189	9	10	11	12	13	14	15	16	17	18	60	#
10	13189	10	11	12	13	14	15	16	17	18	19	60	#
11	13189	11	12	13	14	15	16	17	18	19	20	60	#
12	13189	12	13	14	15	16	17	18	19	20	21	60	#
13	13189	13	14	15	16	17	18	19	20	21	22	60	#
14	13189	14	15	16	17	18	19	20	21	22	23	60	#
15	13189	15	16	17	18	19	20	21	22	23	24	60	#
16	13189	16	17	18	19	20	21	22	23	24	25	60	#
17	13189	17	18	19	20	21	22	23	24	25	26	60	#
18	13189	18	19	20	21	22	23	24	25	26	27	60	#
19	13189	19	20	21	22	23	24	25	26	27	28	60	#
20	13189	20	21	22	23	24	25	26	27	28	29	60	#
21	13189	21	22	23	24	25	26	27	28	29	30	60	#
22	13189	22	23	24	25	26	27	28	29	30	31	60	#
23	13189	23	24	25	26	27	28	29	30	31	32	60	#
24	13189	24	25	26	27	28	29	30	31	32	33	60	#
25	13189	25	26	27	28	29	30	31	32	33	34	60	#
26	13189	26	27	28	29	30	31	32	33	34	35	60	#
27	13189	27	28	29	30	31	32	33	34	35	36	60	#
28	13189	28	29	30	31	32	33	34	35	36	37	60	#
29	13189	29	30	31	32	33	34	35	36	37	38	60	#
30	13189	30	31	32	33	34	35	36	37	38	39	60	#
31	13189	31	32	33	34	35	36	37	38	39	40	60	#
32	13189	32	33	34	35	36	37	38	39	40	41	60	#
33	13189	33	34	35	36	37	38	39	40	41	42	60	#
34	13189	34	35	36	37	38	39	40	41	42	43	60	#
35	13189	35	36	37	38	39	40	41	42	43	44	60	#
36	13189	36	37	38	39	40	41	42	43	44	45	60	#
37	10060	37	38	39	40	41	42	43	44	45	46	60	#
38	10060	38	39	40	41	42	43	44	45	46	47	60	#
39	10060	39	40	41	42	43	44	45	46	47	48	60	#
40	10060	40	41	42	43	44	45	46	47	48	49	60	#
41	10060	41	42	43	44	45	46	47	48	49	50	60	#
42	10060	42	43	44	45	46	47	48	49	50	51	60	#
43	10060	43	44	45	46	47	48	49	50	51	52	60	#
44	10060	44	45	46	47	48	49	50	51	52	53	60	#
45	10060	45	46	47	48	49	50	51	52	53	54	60	#
46	10060	46	47	48	49	50	51	52	53	54	55	60	#
47	10060	47	48	49	50	51	52	53	54	55	56	60	#
48	10060	48	49	50	51	52	53	54	55	56	57	60	#
49	10060	49	50	51	52	53	54	55	56	57	58	60	#
50	10060	50	51	52	53	54	55	56	57	58	59	60	#
51	3398	0	1	2	61	#
52	3398	1	2	3	61	#
53	3398	2	3	4	61	#
54	3398	3	4	5	61	#
55	3398	4	5	6	61	#
56	3398	5	6	7	61	#
57	3398	6	7	8	61	#
58	3398	7	8	9	61	#
59	3398	8	9	10	61	#
60	3398	9	10	11	61	#
61	3398	10	11	12	61	#
62	1235	11	12	13	61	#
63	1235	12	13	14	61	#
64	1235	13	14	15	61	#
65	1235	14	15	16	61	#
66	1235	15	16	17	61	#
67	1235	16	17	18	61	#
68	1235	17	18	19	61	#
69	1235	18	19	20	61	#
70	1235	19	20	21	61	#
71	1235	20	21	22	61	#
72	1235	21	22	23	61	#
73	1235	22	23	24	61	#
74	1235	23	24	25	61	#
75	1235	24	25	26	61	#
76	1235	25	26	27	61	#
77	1235	26	27	28	61	#
78	1235	27	28	29	61	#
79	1235	28	29	30	61	#
80	1235	29	30	31	61	#
81	1235	30	31	32	61	#
82	1235	31	32	33	61	#
83	799	32	33	34	61	#
84	799	33	34	35	61	#
85	799	34	35	36	61	#
86	799	35	36	37	61	#
87	799	36	37	38	61	#
88	799	37	38	39	61	#
89	799	38	39	40	61	#
90	799	39	40	41	61	#
91	799	40	41	42	61	#
92	799	41	42	43	61	#
93	799	42	43	44	61	#
94	799	43	44	45	61	#
95	799	44	45	46	61	#
96	799	45	46	47	61	#
97	799	46	47	48	61	#
98	799	47	48	49	61	#
99	799	48	49	50	61	#
100	799	49	50	51	61	#
101	784	50	51	52	61	#
102	2675	0	1	2	62	#
103	2675	1	2	3	62	#
104	2675	2	3	4	62	#
105	2675	3	4	5	62	#
106	2675	4	5	6	62	#
107	2675	5	6	7	62	#
108	2675	6	7	8	62	#
109	2675	7	8	9	62	#
110	2675	8	9	10	62	#
111	2675	9	10	11	62	#
112	2675	10	11	12	62	#
113	2675	11	12	13	62	#
114	2675	12	13	14	62	#
115	2675	13	14	15	62	#
116	2675	14	15	16	62	#
117	2675	15	16	17	62	#
118	2675	16	17	18	62	#
119	2675	17	18	19	62	#
120	2675	18	19	20	62	#
121	2675	19	20	21	62	#
122	2675	20	21	22	62	#
123	2675	21	22	23	62	#
124	2675	22	23	24	62	#
125	2675	23	24	25	62	#
126	2675	24	25	26	62	#
127	2675	25	26	27	62	#
128	2675	26	27	28	62	#
129	2675	27	28	29	62	#
130	2675	28	29	30	62	#
131	2675	29	30	31	62	#
132	2675	30	31	32	62	#
133	1861	31	32	33	62	#
134	1861	32	33	34	62	#
135	1861	33	34	35	62	#
136	1861	34	35	36	62	#
137	1861	35	36	37	62	#
138	1861	36	37	38	62	#
139	1861	37	38	39	62	#
140	1861	38	39	40	62	#
141	1861	39	40	41	62	#
142	1861	40	41	42	62	#
143	1861	41	42	43	62	#
144	1861	42	43	44	62	#
145	1861	43	44	45	62	#
146	1861	44	45	46	62	#
147	1528	45	46	47	62	#
148	1528	46	47	48	62	#
149	1528	47	48	49	62	#
150	1528	48	49	50	62	#
151	1528	49	50	51	62	#
152	1528	50	51	52	62	#
153	1528	51	52	53	62	#
154	1528	52	53	54	62	#
155	1528	53	54	55	62	#
156	1528	54	55	56	62	#
157	1501	55	56	57	62	#
158	9782	0	1	2	3	4	63	#
159	9782	1	2	3	4	5	63	#
160	9782	2	3	4	5	6	63	#
161	9782	3	4	5	6	7	63	#
162	9782	4	5	6	7	8	63	#
163	9782	5	6	7	8	9	63	#
164	9782	6	7	8	9	10	63	#
165	9782	7	8	9	10	11	63	#
166	9782	8	9	10	11	12	63	#
167	9782	9	10	11	12	13	63	#
168	9782	10	11	12	13	14	63	#
169	9782	11	12	13	14	15	63	#
170	9782	12	13	14	15	16	63	#
171	9782	13	14	15	16	17	63	#
172	9782	14	15	16	17	18	63	#
173	9782	15	16	17	18	19	63	#
174	9782	16	17	18	19	20	63	#
175	9782	17	18	19	20	21	63	#
176	9782	18	19	20	21	22	63	#
177	9782	19	20	21	22	23	63	#
178	9782	20	21	22	23	24	63	#
179	9782	21	22	23	24	25	63	#
180	9782	22	23	24	25	26	63	#
181	9782	23	24	25	26	27	63	#
182	9782	24	25	26	27	28	63	#
183	9782	25	26	27	28	29	63	#
184	9782	26	27	28	29	30	63	#
185	9782	27	28	29	30	31	63	#
186	9782	28	29	30	31	32	63	#
187	9782	29	30	31	32	33	63	#
188	9782	30	31	32	33	34	63	#
189	9782	31	32	33	34	35	63	#
190	9782	32	33	34	35	36	63	#
191	9782	33	34	35	36	37	63	#
192	9782	34	35	36	37	38	63	#
193	9782	35	36	37	38	39	63	#
194	9782	36	37	38	39	40	63	#
195	9782	37	38	39	40	41	63	#
196	9782	38	39	40	41	42	63	#
197	9782	39	40	41	42	43	63	#
198	9782	40	41	42	43	44	63	#
199	9782	41	42	43	44	45	63	#
200	9782	42	43	44	45	46	63	#
201	9782	43	44	45	46	47	63	#
202	9782	44	45	46	47	48	63	#
203	8385	45	46	47	48	49	63	#
204	8385	46	47	48	49	50	63	#
205	8385	47	48	49	50	51	63	#
206	8385	48	49	50	51	52	63	#
207	8385	49	50	51	52	53	63	#
208	8385	50	51	52	53	54	63	#
209	8385	51	52	53	54	55	63	#
210	8385	52	53	54	55	56	63	#
211	11862	0	1	2	3	4	5	6	7	64	#
212	11862	1	2	3	4	5	6	7	8	64	#
213	11862	2	3	4	5	6	7	8	9	64	#
214	11862	3	4	5	6	7	8	9	10	64	#
215	11862	4	5	6	7	8	9	10	11	64	#
216	11862	5	6	7	8	9	10	11	12	64	#
217	11862	6	7	8	9	10	11	12	13	64	#
218	11862	7	8	9	10	11	12	13	14	64	#
219	11862	8	9	10	11	12	13	14	15	64	#
220	11862	9	10	11	12	13	14	15	16	64	#
221	11862	10	11	12	13	14	15	16	17	64	#
222	11862	11	12	13	14	15	16	17	18	64	#
223	11862	12	13	14	15	16	17	18	19	64	#
224	11862	13	14	15	16	17	18	19	20	64	#
225	9490	14	15	16	17	18	19	20	21	64	#
226	9490	15	16	17	18	19	20	21	22	64	#
227	9490	16	17	18	19	20	21	22	23	64	#
228	9490	17	18	19	20	21	22	23	24	64	#
229	9490	18	19	20	21	22	23	24	25	64	#
230	20421	0	1	2	3	4	5	6	7	8	9	65	#
231	20421	1	2	3	4	5	6	7	8	9	10	65	#
232	20421	2	3	4	5	6	7	8	9	10	11	65	#
233	20421	3	4	5	6	7	8	9	10	11	12	65	#
234	20421	4	5	6	7	8	9	10	11	12	13	65	#
235	20421	5	6	7	8	9	10	11	12	13	14	65	#
236	20421	6	7	8	9	10	11	12	13	14	15	65	#
237	20421	7	8	9	10	11	12	13	14	15	16	65	#
238	20421	8	9	10	11	12	13	14	15	16	17	65	#
239	20421	9	10	11	12	13	14	15	16	17	18	65	#
240	20421	10	11	12	13	14	15	16	17	18	19	65	#
241	20421	11	12	13	14	15	16	17	18	19	20	65	#
242	20421	12	13	14	15	16	17	18	19	20	21	65	#
243	20421	13	14	15	16	17	18	19	20	21	22	65	#
244	20421	14	15	16	17	18	19	20	21	22	23	65	#
245	20421	15	16	17	18	19	20	21	22	23	24	65	#
246	20421	16	17	18	19	20	21	22	23	24	25	65	#
247	20421	17	18	19	20	21	22	23	24	25	26	65	#
248	20421	18	19	20	21	22	23	24	25	26	27	65	#
249	20421	19	20	21	22	23	24	25	26	27	28	65	#
250	20421	20	21	22	23	24	25	26	27	28	29	65	#
251	20421	21	22	23	24	25	26	27	28	29	30	65	#
252	20421	22	23	24	25	26	27	28	29	30	31	65	#
253	20421	23	24	25	26	27	28	29	30	31	32	65	#
254	20421	24	25	26	27	28	29	30	31	32	33	65	#
255	20421	25	26	27	28	29	30	31	32	33	34	65	#
256	20421	26	27	28	29	30	31	32	33	34	35	65	#
257	20421	27	28	29	30	31	32	33	34	35	36	65	#
258	20421	28	29	30	31	32	33	34	35	36	37	65	#
259	20421	29	30	31	32	33	34	35	36	37	38	65	#
260	20421	30	31	32	33	34	35	36	37	38	39	65	#
261	20421	31	32	33	34	35	36	37	38	39	40	65	#
262	20421	32	33	34	35	36	37	38	39	40	41	65	#
263	20421	33	34	35	36	37	38	39	40	41	42	65	#
264	20421	34	35	36	37	38	39	40	41	42	43	65	#
265	16568	35	36	37	38	39	40	41	42	43	44	65	#
266	16568	36	37	38	39	40	41	42	43	44	45	65	#
267	16568	37	38	39	40	41	42	43	44	45	46	65	#
268	16568	38	39	40	41	42	43	44	45	46	47	65	#
269	16568	39	40	41	42	43	44	45	46	47	48	65	#
270	16568	40	41	42	43	44	45	46	47	48	49	65	#
271	16568	41	42	43	44	45	46	47	48	49	50	65	#
272	16568	42	43	44	45	46	47	48	49	50	51	65	#
273	16568	43	44	45	46	47	48	49	50	51	52	65	#
274	16568	44	45	46	47	48	49	50	51	52	53	65	#
275	15680	45	46	47	48	49	50	51	52	53	54	65	#
276	15680	46	47	48	49	50	51	52	53	54	55	65	#
277	15680	47	48	49	50	51	52	53	54	55	56	65	#
